,,,,
1.500,6249.381998983100,-22.47502553928,,
1.505,6226.90697344382,-22.31861952117,,
1.510,6204.58835392265,-22.15743751001,,
1.515,6182.43091641264,-21.99799471591,,
1.520,6160.43292169673,-21.84026634896,,
1.525,6138.59265534777,-21.68769577969,,
1.530,6116.90495956808,-21.56577061636,,
1.535,6095.33918895172,-6095.33918895172,,
