wavl,Symmetric 2,Anti-Symmetric 2,Symmetric N,Anti-Symmetric N
1.5092092092092100,-613.7323492886210,-595.3365507615850,-622.9302485521570,-586.138651498085
1.5093093093093100,-613.1171425198300,-595.8054125118050,-621.7730076609480,-587.1495476448990
1.5094094094094100,-612.5017400751380,-596.2745055159580,-620.6153573272890,-588.1608882089290
1.5095095095095100,-611.8861423452930,-596.7438302234130,-619.4572983513730,-589.172674107613
1.5096096096096100,-611.2703497256690,-597.213386091739,-618.2988315426340,-590.1849042747740
1.5097097097097100,-610.6543618413400,-597.6831732390800,-617.1399561699090,-591.1975789653890
1.5098098098098100,-610.0382003793440,-598.1531698860870,-615.9807156259730,-592.2106546394580
1.5099099099099100,-609.451555894056,-598.5936854958590,-614.8804910382580,-593.1647502418650
1.51001001001001,-609.0122541388010,-598.8868946620160,-614.0749339321080,-593.8242149785390
1.5101101101101100,-608.7951427418180,-598.9579491150010,-613.713739582684,-594.0393523290500
1.5102102102102100,-608.6987792026260,-598.9082913727310,-613.5940230077260,-594.0130473479350
1.5103103103103100,-608.6187312845470,-598.8423543485300,-613.5069197525560,-593.9541658805210
1.5104104104104100,-608.5387006761390,-598.7764357122990,-613.4198332129930,-593.8953032853120
1.5105105105105100,-608.4586884624600,-598.7105342317140,-613.3327655778330,-593.8364571163420
1.5106106106106100,-608.3786934134940,-598.6446514290010,-613.2457144057400,-593.7776304367550
1.5107107107107100,-608.2987165640290,-598.5787861221190,-613.1586817849840,-593.7188209011630
1.510810810810810,-608.218757395569,-598.5129387922010,-613.0716666972530,-593.6600294905160
1.510910910910910,-608.1388156118080,-598.4471096981550,-612.9846685686350,-593.6012567413280
1.511011011011010,-608.058891750851,-598.3812982645130,-612.8976884940200,-593.5425015213450
1.511111111111110,-607.9789846367560,-598.3155056298280,-612.8107241402200,-593.4837661263640
1.5112112112112100,-607.8990963496990,-598.2497297865500,-612.7237796862790,-593.4250465599820
1.5113113113113100,-607.8192258210630,-598.1839714908660,-612.6368530136560,-593.366344353261
1.5114114114114100,-607.7393717645080,-598.1182319918230,-612.5499415683510,-593.3076620229800
1.5115115115115100,-607.6595360935640,-598.0525097784210,-612.4630491961300,-593.2489965658440
1.5116116116116100,-607.5797180779100,-597.9868054336550,-612.3761744550250,-593.1903491665160
1.5117117117117100,-607.4999168685250,-597.9211193292130,-612.2893156656930,-593.1317205870690
1.5118118118118100,-607.4201330505530,-597.8554509523690,-612.2024740171080,-593.0731098207420
1.511911911911910,-607.340367330611,-597.7898001094350,-612.1156509411990,-593.0145164988460
1.512012012012010,-607.2606198016560,-597.7241664501560,-612.028846642568,-592.9559399395690
1.5121121121121100,-607.1808885108020,-597.6585511191970,-611.9420572341340,-592.8973824509250
1.5122122122122100,-607.1011745435380,-597.592953489119,-611.8552849055670,-592.8388427967290
1.5123123123123100,-607.021479547339,-597.5273725908430,-611.7685329705080,-592.7803190575170
1.5124124124124100,-606.9418009566680,-597.4618103469950,-611.681796316564,-592.7218150972190
1.5125125125125100,-606.8621389694400,-597.3962663570740,-611.5950753582680,-592.6633301335360
1.5126126126126100,-606.782495238051,-597.3307388759640,-611.5083734190950,-592.6048606949200
1.5127127127127100,-606.7028694656390,-597.2652285489330,-611.4216899240100,-592.546408090598
1.5128128128128100,-606.6232600808140,-597.1997367445920,-611.3350217489250,-592.4879750764810
1.5129129129129100,-606.5436676764310,-597.1342626123450,-611.248370098245,-592.4295599700720
1.513013013013010,-606.4640936216140,-597.0688055172660,-611.1617377289030,-592.3711615202070
1.513113113113110,-606.3845364043200,-597.0033659419120,-611.0751216355060,-592.3127807106910
1.5132132132132100,-606.3049962824960,-596.9379438114810,-610.9885223526410,-592.2544174106110
1.5133133133133100,-606.2254739000880,-596.872539602163,-610.9019411868840,-592.1960725910330
1.5134134134134100,-606.1459683576420,-596.8071526877260,-610.8153763580170,-592.1377450181860
1.5135135135135100,-606.0664795799870,-596.7417831609350,-610.7288277343980,-592.0794348962940
1.5136136136136100,-605.9870083239030,-596.6764311648360,-610.6422968482670,-592.0211425301330
1.5137137137137100,-605.907554689176,-596.6110960662800,-610.5557839178890,-591.9628666720950
1.5138138138138100,-605.828117764298,-596.545779015009,-610.4692871389420,-591.9046096403650
1.513913913913910,-605.7486980880920,-596.4804791590580,-610.3828076077590,-591.8463697496920
1.514014014014010,-605.6692959212380,-596.4151961453410,-610.2963458643930,-591.7881463125980
1.5141141141141100,-605.5899104183340,-596.3499307815430,-610.2099002367300,-591.729940963147
1.5142142142142100,-605.5105415019750,-596.2846829973540,-610.123470588651,-591.6717535794080
1.5143143143143100,-605.4311898700420,-596.2194530513380,-610.037058334599,-591.6135846971910
1.5144144144144100,-605.3518559029010,-596.1542394215470,-609.9506642540080,-591.5554312912990
1.5145145145145100,-605.2725388585220,-596.089042591667,-609.8642868815020,-591.4972943477920
1.5146146146146100,-605.1932387747200,-596.023863811876,-609.7779263114020,-591.4391763857140
1.5147147147147100,-605.1139553001170,-595.958702291541,-609.6915818596470,-591.381075842495
1.5148148148148100,-605.0346889189070,-595.893557730101,-609.6052545133100,-591.3229921356980
1.514914914914920,-604.9554397239820,-595.8284303287230,-609.5189444768710,-591.2649256863540
1.515015015015020,-604.8762066942570,-595.7633205185620,-609.432649726844,-591.2068773754550
1.5151151151151200,-604.7969910392270,-595.6982274947690,-609.3463727009180,-591.1488456120010
1.5152152152152200,-604.7177926838440,-595.6331515161810,-609.2601132676750,-591.0908309323500
1.5153153153153200,-604.6386110535030,-595.5680928990100,-609.1738702966020,-591.0328339876170
1.5154154154154200,-604.5594458563940,-595.5030511236430,-609.0876432227700,-590.9748537572680
1.5155155155155200,-604.4802977408730,-595.4380262783120,-609.0014333615790,-590.9168904364560
1.5156156156156200,-604.4011669082330,-595.3730183454500,-608.9152411343100,-590.8589440087440
1.5157157157157200,-604.32205167711,-595.3080286374910,-608.82906319692,-590.8010171176810
1.515815815815820,-604.2429539751550,-595.2430552999060,-608.7429034234080,-590.7431060729120
1.515915915915920,-604.1638737850550,-595.1780975381740,-608.6567617978290,-590.6852093040680
1.516016016016020,-604.0848091966960,-595.1131585528520,-608.5706345186540,-590.627333230966
1.516116116116120,-604.0057613033910,-595.0482366598170,-608.484523791194,-590.5694745040470
1.5162162162162200,-603.9267303713810,-594.9833306701940,-608.3984301666240,-590.5116307642490
1.5163163163163200,-603.8477164364860,-594.9184417835630,-608.3123537352730,-590.4538044294260
1.5164164164164200,-603.7687192573150,-594.8535694843770,-608.2262940330460,-590.395994487169
1.5165165165165200,-603.6897387035260,-594.7887143640000,-608.1402508179560,-590.3382021389050
1.5166166166166200,-603.6107747067030,-594.7238765086870,-608.054223971854,-590.2804275758230
1.5167167167167200,-603.5318266906570,-594.6590555159330,-607.9682123610640,-590.222670011616
1.5168168168168200,-603.4528953579250,-594.5942510334710,-607.8822174093410,-590.1649287604330
1.516916916916920,-603.3739809726440,-594.5294634798530,-607.7962396636530,-590.1072046780690
1.517017017017020,-603.2950835175070,-594.4646926688460,-607.7102791080730,-590.0494974107500
1.5171171171171200,-603.216202420895,-594.3999379157310,-607.6243346180530,-589.9918056077250
1.5172172172172200,-603.1373375473810,-594.3352006484300,-607.5384059414330,-589.9341321435300
1.5173173173173200,-603.0584891057090,-594.2704805100470,-607.4524935143880,-589.8764763230630
1.5174174174174200,-602.9796571361880,-594.2057763144180,-607.366597436226,-589.8188357926850
1.5175175175175200,-602.9008420624070,-594.1410889307300,-607.2807185728220,-589.7612123094680
1.5176176176176200,-602.8220429218810,-594.0764187298200,-607.194855017893,-589.7036066337720
1.5177177177177200,-602.7432606447760,-594.0117647443650,-607.1090086504600,-589.6460168496370
1.5178178178178200,-602.6644947672270,-593.9471274005860,-607.0231785614870,-589.5884438282030
1.5179179179179200,-602.5857447148260,-593.8825067918470,-606.937363620837,-589.5308877748790
1.518018018018020,-602.5070118640630,-593.8179023918450,-606.8515666001900,-589.4733476557540
1.518118118118120,-602.4282948006610,-593.753314800635,-606.7657846896810,-589.4158246896300
1.5182182182182200,-602.3495936784860,-593.6887444930060,-606.6800182157290,-589.3583198447690
1.5183183183183200,-602.2709094256320,-593.62419061446,-606.594269053221,-589.3008314308780
1.5184184184184200,-602.1922419138370,-593.5596518128820,-606.5085369643150,-589.2433567624050
1.5185185185185200,-602.1135903461120,-593.495129957825,-606.4228203737310,-589.1858995971560
1.5186186186186200,-602.0349544754230,-593.4306257030800,-606.3371188060800,-589.1284612613950
1.5187187187187200,-601.9563351265680,-593.3661376314140,-606.25143392966,-589.0710389393510
1.5188188188188200,-601.8777322292230,-593.3016654425910,-606.1657656225030,-589.0136320492390
1.518918918918920,-601.7991460388310,-593.2372093992520,-606.0801144141900,-588.9562411350320
1.519019019019020,-601.7205755885370,-593.1727702084100,-605.9944783897020,-588.8988676294480
1.5191191191191200,-601.6420204768050,-593.1083477899600,-605.9088567646590,-588.8415113909680
1.5192192192192200,-601.5634819106420,-593.0439417884410,-605.8232519717610,-588.7841717273580
1.5193193193193200,-601.4849599257450,-592.9795515750390,-605.7376641010990,-588.7268473996860
1.5194194194194200,-601.4064540602610,-592.9151775743420,-605.6520922476510,-588.6695392758140
1.5195195195195200,-601.3279640161270,-592.8508203804120,-605.566535833985,-588.6122485625540
1.5196196196196200,-601.2494902255260,-592.7864791902620,-605.4809957431580,-588.5549736726300
1.5197197197197200,-601.1710326128610,-592.7221541532620,-605.3954718426600,-588.4977149234630
1.5198198198198200,-601.0925069475060,-592.657929462653,-605.309795689932,-588.4406407202270
1.51991991991992,-600.9961174621560,-592.6116007370760,-605.1883757690540,-588.4193423188940
1.52002002002002,-600.824700302417,-592.6403321273810,-604.916884389935,-588.5481480398630
1.5201201201201200,-600.5511425114890,-592.77123644172,-604.4410956576560,-588.8812835181190
1.5202202202202200,-600.2272953414540,-592.9524618342000,-603.8647120950810,-589.3150450805740
1.5203203203203200,-599.8980171447780,-593.1391505827150,-603.2774504258280,-589.7597173017010
1.5204204204204200,-599.5686553633080,-593.3259549853670,-602.690005552278,-590.2046047963960
1.5205205205205200,-599.23921198026,-593.5128727989850,-602.1023814595600,-590.6497030970090
1.5206206206206200,-598.9096845009460,-593.6999072602010,-601.5145731769790,-591.095018695488
1.5207207207207200,-598.5800732388050,-593.887057127553,-600.9265813501080,-591.5405491276060
1.520820820820820,-598.250380283949,-594.0743202734100,-600.3384101778620,-591.9862901567840
1.520920920920920,-597.9206030269000,-594.261700272137,-599.7500544599780,-592.4322489504520
1.521021021021020,-597.590741332961,-594.4491962187700,-599.1615139457530,-592.8784237173710
1.521121121121120,-597.2607974070110,-594.6368058709550,-598.5727930636270,-593.3248099915170
1.5212212212212200,-596.9307711074090,-594.8245303356660,-597.9838915490130,-593.7714100055280
1.5213213213213200,-596.6006600509930,-595.0123709558480,-597.39480465428,-594.2182264639900
1.5214214214214200,-596.2704647691680,-595.2003272741850,-596.8055334609270,-594.6652584709600
1.5215215215215200,-595.940187022079,-595.3883981618790,-596.2160815079300,-595.1125037875310
1.5216216216216200,-595.609826331101,-595.5765831683320,-595.6264478567340,-595.5599615311970
1.5217217217217200,-595.2793817688940,-595.7648838524910,-595.0366306713440,-596.0076348385380
1.5218218218218200,-594.9488527420940,-595.953300881817,-594.4466287837340,-596.45552506318
1.521921921921920,-594.6182401246120,-596.1418322299440,-593.8564439604080,-596.9036281710720
1.522022022022020,-594.2875447782890,-596.3304783358950,-593.2660779437350,-597.3519450589470
1.5221221221221200,-593.9567657702870,-596.5192398720460,-592.6755288867320,-597.800477090251
1.5222222222222200,-593.6259020658920,-596.7081167203390,-592.0847947386690,-598.2492240475620
1.5223223223223200,-593.2949546485910,-596.8971089754410,-591.4938774852030,-598.6981861389010
1.5224224224224200,-592.9639241548180,-597.0862156286710,-590.9027784178910,-599.1473613655970
1.5225225225225200,-592.6328101028330,-597.2754370129620,-590.3114965919450,-599.5967504122030
1.5226226226226200,-592.3016115690990,-597.4647743493330,-589.7200301789820,-600.0463557394510
1.5227227227227200,-591.9703291952520,-597.6542266238230,-589.1283804809660,-600.4961753381090
1.5228228228228200,-591.6389632880520,-597.8437936039340,-588.5365481301120,-600.9462087618750
1.5229229229229200,-591.3075124694680,-598.0334766303370,-587.944530389033,-601.3964587107720
1.523023023023020,-590.9759781656650,-598.2232742394630,-587.352330128766,-601.8469222763620
1.523123123123120,-590.6443605719890,-598.4131863102870,-586.7599477586820,-602.2975992352780
1.5232232232232200,-590.3126584293860,-598.6032138411810,-586.1673807793660,-602.7484916029560
1.5233233233233200,-589.9808719254390,-598.7933562717710,-585.5746295846760,-603.1995982773390
1.5234234234234200,-589.6490015882180,-598.983613930466,-584.9816952494420,-603.6509199339380
1.5235235235235200,-589.3170472780430,-599.1739870316520,-584.3885775129940,-604.1024570202120
1.5236236236236200,-588.9850084029410,-599.3644750122140,-583.7952752100800,-604.5542084286240
1.5237237237237200,-588.6528858339820,-599.5550774106890,-583.2017901015250,-605.0061732549380
1.5238238238238200,-588.3206789743270,-599.7457950101250,-582.6081210123420,-605.4583530839380
1.523923923923920,-587.9883874603870,-599.9366278012700,-582.0142672340500,-605.9107479158160
1.5240240240240200,-587.6560119323670,-600.1275756656970,-581.4202300657380,-606.3633575323980
1.5241241241241200,-587.3235513456520,-600.3186391632060,-580.8260074368740,-606.816183071983
1.5242242242242200,-586.9910066886980,-600.5098171561760,-580.2316013430570,-607.269222278014
1.5243243243243200,-586.6583792761390,-600.7011089639150,-579.63701443225,-607.7224738078040
1.5244244244244200,-586.3256661511060,-600.8925168344770,-579.0422408094030,-608.1759421761450
1.5245245245245200,-585.9928673996940,-601.0840408682940,-578.4472806653940,-608.6296276025940
1.5246246246246200,-585.6599859156100,-601.2756783580410,-577.8521398063320,-609.0835246911950
1.5247247247247200,-585.3270198654660,-601.4674303161310,-577.2568145841290,-609.5376354854580
1.5248248248248200,-584.9939687735070,-601.6592980766570,-576.6613040659620,-609.9919626722630
1.524924924924930,-584.6608331661620,-601.851281075708,-576.0656093233810,-610.4465051424730
1.525025025025030,-584.3276122266240,-602.0433791969430,-575.469728741464,-610.901262682102
1.5251251251251300,-583.9943073897880,-602.2355916400090,-574.87366520869,-611.3562337091320
1.5252252252252300,-583.6609181699090,-602.4279189651980,-574.2774177722650,-611.8114193628420
1.5253253253253300,-583.3274435307990,-602.6203618354110,-573.6809843784930,-612.2668209877170
1.5254254254254300,-582.9938847884710,-602.8129190092130,-573.0843676781000,-612.7224361195840
1.5255255255255300,-582.6602412353230,-603.0055910447490,-572.4875662745690,-613.1782658934200
1.5256256256256300,-582.3265125047540,-603.1983787195720,-571.890579453387,-613.6343118830230
1.5257257257257300,-581.9926992431900,-603.3912809016160,-571.2934085260970,-614.090571842948
1.525825825825830,-581.6588006305250,-603.5842979250250,-570.696051871173,-614.5470464601750
1.525925925925930,-581.3248173090030,-603.7774302312490,-570.0985107918030,-615.0037366362950
1.526026026026030,-580.9907499278590,-603.9706767976150,-569.5007866051370,-615.4606403446480
1.526126126126130,-580.6565968772130,-604.1640385236090,-568.9028761101110,-615.9177594029030
1.5262262262262300,-580.3223581287440,-604.3575157364960,-568.3047792687710,-616.3750944842760
1.5263263263263300,-579.988035341149,-604.5511069646050,-567.7064994172110,-616.8326426641240
1.5264264264264300,-579.6536273553380,-604.7448135541540,-567.1080342559310,-617.2904066535610
1.5265265265265300,-579.3191341407430,-604.938635161708,-566.5093837424890,-617.7483857844190
1.5266266266266300,-578.9845561199760,-605.13257076604,-565.9105487407930,-618.2065780329220
1.5267267267267300,-578.6498925871450,-605.3266218214300,-565.3115278577560,-618.6649863263260
1.5268268268268300,-578.3151441826040,-605.5207877623000,-564.7123223927740,-619.1236095521670
1.526926926926930,-577.9803100876580,-605.7150688086790,-564.1129307271470,-619.5824481691900
1.527027027027030,-577.6453912913070,-605.9094643833480,-563.51335485757,-620.0415010416510
1.5271271271271300,-577.3103871969320,-606.1039745963840,-562.9135936094890,-620.5007684083920
1.5272272272272300,-576.9752969813060,-606.2986001213270,-562.3136453551450,-620.9602516351870
1.5273273273273300,-576.6401223116490,-606.4933398149680,-561.7135134476710,-621.4199484543080
1.5274274274274300,-576.3048622499960,-606.6881948027220,-561.1131960298200,-621.8798611352720
1.5275275275275300,-575.9695162018430,-606.883164967691,-560.5126919312750,-622.3399894629700
1.5276276276276300,-575.6340852689840,-607.0782488335330,-559.912003374318,-622.8003305034160
1.5277277277277300,-575.2985691895950,-607.2734478608480,-559.3111298539870,-623.2608871964930
1.527827827827830,-574.9629661303550,-607.4687629463590,-558.7100677223340,-623.7216613543430
1.5279279279279300,-574.6272784319550,-607.6641915997380,-558.1088216794300,-624.1826480149960
1.528028028028030,-574.2915066280660,-607.8597344864730,-557.5073928113090,-624.6438485281230
1.5281281281281300,-573.9556471858260,-608.0553937529020,-556.9057740709390,-625.1052672050920
1.5282282282282300,-573.6197023339330,-608.2511670205460,-556.3039699344030,-625.5668993076300
1.5283283283283300,-573.283673285173,-608.4470541636610,-555.7019828459650,-626.0287446029410
1.5284284284284300,-572.947557072209,-608.6430573248300,-555.099806889639,-626.4908073948800
1.5285285285285300,-572.6113547911490,-608.8391755957480,-554.4974442763300,-626.9530858855290
1.5286286286286300,-572.2750685594020,-609.0354074966620,-553.89489925955,-627.4155771340720
1.5287287287287300,-571.9386962067090,-609.2317536977010,-553.2921675174730,-627.878282499456
1.5288288288288300,-571.6022370129570,-609.428215444165,-552.6892476285560,-628.3412044909720
1.528928928928930,-571.2656928728430,-609.624791929338,-552.0861434008920,-628.8043415138820
1.5290290290290300,-570.9290620653440,-609.8214834863400,-551.4828514111230,-629.2676942531160
1.5291291291291300,-570.5923450061060,-610.0182897746810,-550.8793725092260,-629.7312620463780
1.5292292292292300,-570.2555433631800,-610.2152099895390,-550.27571005,-630.195043302718
1.5293293293293300,-569.91865552204,-610.412245032549,-549.6718608230820,-630.6590398440990
1.5294294294294300,-569.5816813374870,-610.6093947862800,-549.0678245567590,-631.1232514543430
1.5295295295295300,-569.2446208932820,-610.8066598053560,-548.4636014372450,-631.5876792613930
1.5296296296296300,-568.9074743879540,-611.0040396286020,-547.8591918802940,-632.0523223615910
1.5297297297297300,-568.5702417889720,-611.2015335751950,-547.2545958395280,-632.5171794119740
1.5298298298298300,-568.2333931905470,-611.3986724148360,-546.650753522071,-632.9813119706480
1.52992992992993,-567.9337564877160,-611.5586282152120,-546.1213207366680,-633.371064191661
1.53003003003003,-567.7688736570910,-611.5838580607800,-545.861381455246,-633.4913502626250
1.5301301301301300,-567.7695865166370,-611.4435207723130,-545.9326193324310,-633.2804878437820
1.5302302302302300,-567.8439352939320,-611.2295761976850,-546.1511148420550,-632.9223966495620
1.5303303303303300,-567.9243311785030,-611.0096127717740,-546.3816903818670,-632.5522535684090
1.5304304304304300,-568.0048032024300,-610.7896015378410,-546.6124040347240,-632.1820007055470
1.5305305305305300,-568.0853540755210,-610.5695397487170,-546.8432612389230,-631.8116325853140
1.5306306306306300,-568.1659834468200,-610.3494277179520,-547.0742613112540,-631.441149853518
1.5307307307307300,-568.2466894937740,-610.1292672307440,-547.3054006252900,-631.0705560992280
1.530830830830830,-568.3274730037720,-609.9090574623130,-547.5366807745010,-630.6998496915840
1.530930930930930,-568.4083344205320,-609.6887979315580,-547.7681026650180,-630.3290296870720
1.531031031031030,-568.4892738461650,-609.4684884989790,-547.9996665197580,-629.9580958253860
1.531131131131130,-568.5702911571770,-609.2481292507090,-548.2313721104120,-629.5870482974740
1.5312312312312300,-568.6513852154280,-609.0277212875070,-548.4632171793890,-629.2158893235470
1.5313313313313300,-568.7325566889980,-608.8072639038920,-548.6952030815520,-628.8446175113390
1.5314314314314300,-568.8138068141290,-608.5867558262600,-548.9273323080640,-628.4732303323250
1.5315315315315300,-568.8951347913650,-608.3661978166670,-549.1596032787150,-628.1017293293170
1.5316316316316300,-568.9765398177260,-608.1455905277770,-549.3920144062230,-627.7301158263240
1.5317317317317300,-569.0580222212770,-607.9249339329870,-549.6245663654220,-627.3583897888420
1.5318318318318300,-569.1395821073860,-607.704227776702,-549.8572593857200,-626.9865507243520
1.531931931931930,-569.2212198088970,-607.4834711236720,-550.09009415151,-626.614596781059
1.532032032032030,-569.3029352022030,-607.2626645119930,-550.3230704342620,-626.2425290538420
1.5321321321321300,-569.3847277115410,-607.0418089323410,-550.5561871011410,-625.8703495427400
1.5322322322322300,-569.4665985726100,-606.8209026594800,-550.7894466422390,-625.4980548159800
1.5323323323323300,-569.5485467589390,-606.5999462302130,-551.0228470233030,-625.1256459658490
1.5324324324324300,-569.6305712407030,-606.3789412022990,-551.2563862033730,-624.7531261265640
1.5325325325325300,-569.7126741614560,-606.157885507884,-551.490068488242,-624.3804911810980
1.5326326326326300,-569.7948549438800,-605.9367793476920,-551.7238927419740,-624.0077415495990
1.5327327327327300,-569.8771130135110,-605.7156233718850,-551.9578578343240,-623.6348785510720
1.532832832832830,-569.9594485915230,-605.4944172087710,-552.1919642263310,-623.2619014608260
1.5329329329329300,-570.041861095936,-605.273161629178,-552.4262107727280,-622.8888118392120
1.533033033033030,-570.1243516547540,-605.0518556941860,-552.6605997482110,-622.5156078270760
1.5331331331331300,-570.2069194652440,-604.8304994900990,-552.8951295660090,-622.1422896157180
1.5332332332332300,-570.289564402327,-604.6090929912320,-553.1297999946460,-621.7688571724570
1.5333333333333300,-570.3722871387920,-604.3876363931160,-553.3646123984020,-621.39531090705
1.5334334334334300,-570.455087098123,-604.1661302349760,-553.5995656429240,-621.0216519166310
1.5335335335335300,-570.5379646133510,-603.9445731273480,-553.8346604129750,-620.6478774409700
1.5336336336336300,-570.6209195608750,-603.7229654960700,-554.069896480031,-620.2739883504220
1.5337337337337300,-570.7039518156910,-603.5013083347890,-554.305273612783,-619.899986650979
1.5338338338338300,-570.7870612552780,-603.279600822644,-554.5407915848770,-619.5258707196100
1.533933933933930,-570.8702483301210,-603.0578422451360,-554.7764513159720,-619.1516391460030
1.5340340340340300,-570.9535129138650,-602.8360334842140,-555.0122525720500,-618.777293712747
1.5341341341341300,-571.0368544270540,-602.6141748553850,-555.2481942128890,-618.4028350695500
1.5342342342342300,-571.1202734309090,-602.3922654201200,-555.4842773796260,-618.0282613580470
1.5343343343343300,-571.2037698016430,-602.1703057181910,-555.7205018433690,-617.6535736764650
1.5344344344344300,-571.2873435326260,-601.9482956055160,-555.9568676095540,-617.2787717553350
1.5345345345345300,-571.3709945000630,-601.726234488237,-556.1933744492810,-616.9038544256280
1.5346346346346300,-571.4547224643740,-601.504123362156,-556.4300219020730,-616.5288236976380
1.5347347347347300,-571.5385283273470,-601.2819616284850,-556.6668117902050,-616.153678392482
1.5348348348348300,-571.6224116296540,-601.0597485749780,-556.9037432137060,-615.7784171043540
1.534934934934940,-571.7063711071370,-600.8374857685740,-557.1408136629540,-615.403042985828
1.535035035035040,-571.7904086817400,-600.6151721576630,-557.378027000529,-615.0275539523750
1.5351351351351400,-571.8745237793390,-600.3928073712340,-557.6153820968740,-614.6519492806640
1.5352352352352400,-571.9587150256810,-600.1703924057500,-557.8528762221640,-614.2762309823020
1.5353353353353400,-572.0429844575400,-599.9479262083250,-558.0905134686480,-613.9003969702160
1.5354354354354400,-572.127330699386,-599.7254101172240,-558.328291103949,-613.5244499396260
1.5355355355355400,-572.2117537466120,-599.5028431917900,-558.5662091375410,-613.1483880278980
1.5356356356356400,-572.2962549533110,-599.2802241538130,-558.8042702963110,-612.7722086973130
1.5357357357357400,-572.3808329424690,-599.0575549104340,-559.0424718449130,-612.3959157808430
1.535835835835840,-572.4654877071210,-598.834835545143,-559.2808137881100,-612.019509464154
1.535935935935940,-572.5502199205160,-598.612065006583,-559.5192974910920,-611.6429876632260
1.5360360360360400,-572.635029232656,-598.3892431528590,-559.7579222725540,-611.2663501129610
1.536136136136140,-572.7199157470050,-598.1663702975370,-559.9966883581120,-610.8895974591750
1.5362362362362400,-572.8048796827740,-597.9434466385660,-560.2355962048780,-610.5127301164620
1.5363363363363400,-572.8899204616240,-597.7204722624730,-560.474644674863,-610.1357482765610
1.5364364364364400,-572.9750385309460,-597.4974461160780,-560.7138346815390,-609.758649851803
1.5365365365365400,-573.060233652163,-597.2743691961570,-560.9531657664480,-609.3814368544350
1.5366366366366400,-573.1455049036800,-597.0512427282770,-561.192636105081,-609.0041117542760
1.5367367367367400,-573.2308541013060,-596.828063835881,-561.432249347755,-608.6266688169050
1.5368368368368400,-573.3162812360270,-596.6048324903420,-561.6720054951330,-608.249108003762
1.536936936936940,-573.4017847028020,-596.381551169253,-561.9119013558210,-607.8714342887240
1.537037037037040,-573.4873644903860,-596.1582197328850,-562.1519369260140,-607.4936474110120
1.5371371371371400,-573.573021732745,-595.9348364411310,-562.3921144923430,-607.1157439091150
1.5372372372372400,-573.6587568757790,-595.7114008105510,-562.6324349652880,-606.7377228348330
1.5373373373373400,-573.7445681991150,-595.4879144103260,-562.8728949228040,-606.3595873452270
1.5374374374374400,-573.8304564920090,-595.2643774380660,-563.1134959620850,-605.9813378541980
1.5375375375375400,-573.9164223141370,-595.0407889553320,-563.3542392211760,-605.6029725035660
1.5376376376376400,-574.0024642913790,-594.8171487053120,-563.5951219705310,-605.2244907983970
