0.6271092684079687,-0.6271092684079687
0.5603211709440094,-0.5603211709440094
0.4952434011761241,-0.4952434011761241
0.43151783015473594,-0.43151783015473594
0.369130565647157,-0.369130565647157
0.30806788646024474,-0.30806788646024474
0.24824877220744967,-0.24824877220744967
0.18909316677091753,-0.18909316677091753
0.13122444496625982,-0.13122444496625982
0.07462961009028679,-0.07462961009028679
0.01929582407879004,-0.019295824078790044
-0.05118415633717843,0.05118415633717843
-0.10468251648890717,0.10468251648890717
-0.15684469015681432,0.15684469015681432
-0.20783308754494906,0.20783308754494906
-0.2576609194754995,0.25766091947549946
-0.3063412802756076,0.3063412802756076
-0.3538871458444861,0.3538871458444861
-0.4003113683478129,0.4003113683478129
-0.44562668575202635,0.44562668575202635
-0.48984571159615575,0.48984571159615575
