,len_prop,100,200,300,400,500,600,700
83,515.0,0.0204456836123665,0.0260023930343571,0.0317752508611432,0.0366695173085542,0.0403030669630769,0.0443040208254015,0.0505244938907108
84,520.0,0.0211088408036863,0.0267735705260015,0.0326480046278772,0.0376206091495976,0.0413011298255181,0.0453448472654285,0.0516383969833173
85,525.0,0.0217871965877715,0.0275609944953626,0.0335378575112929,0.0385893826341699,0.0423171062766676,0.0464036655454892,0.0527705232686618
86,530.0,0.0224809369438361,0.0283648437177095,0.0344449827987875,0.0395760075194066,0.0433511607628253,0.0474806301581917,0.0539210124442242
87,535.0,0.023190247526471,0.0291852972967687,0.0353695539848147,0.0405806514031217,0.044403452419903,0.0485758897489946,0.0550900019237412
88,540.0,0.0239153137541587,0.0300225343241196,0.0363117433415581,0.0416034778823983,0.0454741347940887,0.0496895892086835,0.0562776304007647
89,545.0,0.0246563207052753,0.0308767331246028,0.0372717204661318,0.0426446457919999,0.046563357325446,0.0508218727896548,0.0574840402960107
90,550.0,0.0254134528390797,0.0317480703783855,0.0382496514027197,0.0437043098553531,0.0476712679906741,0.0519728869313872,0.0587093780085221
91,555.0,0.0261868936360924,0.0326367204687582,0.0392456987073499,0.0447826224863175,0.0487980159927945,0.0531427815720546,0.0599537918033025
92,560.0,0.0269768252873683,0.0335428553194454,0.0402600224335822,0.045879735990551,0.0499437533410438,0.0543317093393207,0.0612174281631671
93,565.0,0.0277834285472489,0.0344666447847734,0.0412927816263513,0.0469958042227111,0.0511086346081019,0.0555398228995333,0.0625004281030813
94,570.0,0.0286068827965818,0.0354082574240835,0.0423441356860433,0.0481309829688613,0.0522928149085769,0.0567672715316483,0.063802924990768
95,575.0,0.0294473662771904,0.0363678613227092,0.0434142450021994,0.0492854288415736,0.0534964468957763,0.0580141983423298,0.065125044810398
96,580.0,0.0303050563834076,0.0373456245957107,0.0445032705535389,0.0504592971046041,0.0547196780106804,0.0592807393003293,0.0664669087917876
97,585.0,0.0311801298703902,0.0383417153320963,0.0456113725979508,0.0516527393037931,0.0559626491341453,0.060567024518835,0.0678286373209408
98,590.0,0.0320727628685099,0.0393563009712542,0.0467387089682962,0.0528659016853161,0.0572254952290626,0.0618731812758474,0.069210353488398
99,595.0,0.0329831306740208,0.0403895473407195,0.0478854336661811,0.0540989250716262,0.0585083477259139,0.0631993375118503,0.0706121847464862
100,600.0,0.0339114073779501,0.0414416177360954,0.0490516963393071,0.0553519462631789,0.0598113376651963,0.0645456243193462,0.0720342619238136
101,605.0,0.0348577654677227,0.0425126724136624,0.0502376428653406,0.0566251003906881,0.0611345982647284,0.0659121763306314,0.0734767159432398
102,610.0,0.0358223755487049,0.0436028687044352,0.0514434168063581,0.0579185232282543,0.0624782657991792,0.0672991297825169,0.0749396735720699
103,615.0,0.0368054062893067,0.0447123616967318,0.0526691611193268,0.0592323524699422,0.0638424783635799,0.0687066190092003,0.0764232539678957
104,620.0,0.0378070245986358,0.0458413051968762,0.053915019390221,0.0605667273908171,0.0652273729841989,0.0701347728010004,0.0779275674794089
105,625.0,0.0388273959501999,0.0469898525493004,0.0551811360398474,0.0619217869832368,0.0666330822445297,0.0715837121480469,0.0794527172396522
106,630.0,0.0398666846999152,0.0481581569484632,0.0564676553737817,0.0632976673041453,0.0680597318266874,0.0730535503358675,0.0809988029130765
107,635.0,0.0409250542445804,0.0493463710806499,0.0577747198343869,0.0646944991218047,0.0695074400108873,0.0745443953846113,0.0825659250418276
108,640.0,0.0420026669324139,0.0505546462120337,0.0591024681572612,0.0661124068453827,0.0709763193685677,0.0760563538311431,0.0841541881476586
109,645.0,0.04309968373731,0.0517831310770061,0.0604510341917906,0.0675515092013967,0.0724664799637822,0.077589534267,0.0857637012412878
110,650.0,0.0442162638100321,0.053031971014743,0.0618205468831635,0.0690119213917993,0.073978032727033,0.0791440491180729,0.0873945754608282
111,655.0,0.0453525640745141,0.0543013077056099,0.0632111314312137,0.0704937578400794,0.0755110915627298,0.0807200138621774,0.0890469197673837
112,660.0,0.0465087390223265,0.0555912796169519,0.0646229111482095,0.0719971343603463,0.0770657732608289,0.082317543951823,0.0907208364673771
113,665.0,0.0476849407787729,0.0569020229684671,0.0660560092289304,0.0735221688076762,0.0786421951880299,0.0839367506799426,0.0924164184326189
114,670.0,0.0488813194020458,0.0582336728056205,0.0675105496688906,0.0750689798866828,0.080240471674594,0.0855777377008783,0.0941337492122755
115,675.0,0.0500980232767864,0.059586363713781,0.0689866569083612,0.0766376845675753,0.0818607105801833,0.0872405996729289,0.0958729060247685
116,680.0,0.0513351994213681,0.0609602298454605,0.0704844543075822,0.0782283951557634,0.0835030114755171,0.0889254236206285,0.0976339644082779
117,685.0,0.0525929935585962,0.0623554042181564,0.0720040620568275,0.0798412172289433,0.0851674662259211,0.0906322924805516,0.0994170025804666
118,690.0,0.0538715498979695,0.0637720175446642,0.0735455953740483,0.0814762493133907,0.0868541617624894,0.0923612893607414,0.1012221036508529
119,695.0,0.0551710106952147,0.0652101970619837,0.075109163740578,0.0831335844585895,0.088563183900115,0.0941125007153374,0.1030493546979808
120,700.0,0.0564915157533904,0.0666700658369381,0.0766948715045338,0.0848133130671706,0.0902946205993146,0.0958860170620064,0.1048988430352093
121,705.0,0.0578332020564228,0.0681517428347675,0.078302819610168,0.0865155258005566,0.0920485632706231,0.0976819308792323,0.1067706511745982
122,710.0,0.059196203675722,0.0696553437223333,0.0799331077321509,0.088240315319965,0.0938251055195763,0.0995003325041231,0.1086648525792694
123,715.0,0.0605806519785529,0.0711809820701974,0.0815858359115349,0.0899877760945504,0.0956243398016857,0.1013413057136786,0.1105815099950416
124,720.0,0.0619866760406591,0.072728770436146,0.0832611049747378,0.0917580023040225,0.0974463533394231,0.1032049248289569,0.1125206771011875
125,725.0,0.0634144030783979,0.0742988208593218,0.0849590155236337,0.0935510846672144,0.0992912249989973,0.1050912545821484,0.1144824028234793
126,730.0,0.0648639587010651,0.0758912445263052,0.0866796658762018,0.0953671075019627,0.1011590244450683,0.1070003528368749,0.1164667365294569
127,735.0,0.0663354668578959,0.0775061507176799,0.0884231497906916,0.0972061472410069,0.103049813960023,0.1089322750548631,0.1184737319183134
128,740.0,0.0678290494784436,0.0791436454481753,0.090189554913138,0.099068273047412,0.1049636521976511,0.1108870786449629,0.1205034479305987
129,745.0,0.0693448259345978,0.0808038303520268,0.0919789626032031,0.1009535492950016,0.1069005983141774,0.1128648253489118,0.1225559462339117
130,750.0,0.0708829125300548,0.0824868022714609,0.093791449223253,0.102862038891715,0.1088607147291625,0.1148655806096084,0.1246312862735161
131,755.0,0.0724434222193885,0.0841926537232379,0.095627088365064,0.1047938060529277,0.1108440673184562,0.1168894101253181,0.1267295199247221
132,760.0,0.0740264646603499,0.085921474050657,0.0974859530821184,0.1067489173305859,0.1128507229000955,0.1189363749811769,0.1288506879781399
133,765.0,0.0756321465728121,0.0876733507742971,0.0993681171727326,0.108727440423116,0.1148807450082373,0.1210065273690609,0.1309948199589535
134,770.0,0.0772605722434285,0.0894483705649173,0.1012736549450345,0.1107294412123339,0.1169341896944099,0.1230999086999405,0.1331619374033573
135,775.0,0.0789118439513259,0.0912466194077408,0.1032026395208013,0.1127549802326088,0.1190111031120995,0.1252165509331444,0.1353520592549072
136,780.0,0.0805860621205745,0.0930681818582049,0.1051551403503719,0.1148041100314263,0.1211115219200499,0.1273564806054428,0.1375652071352103
137,785.0,0.0822833251145533,0.0949131396710911,0.1071312209574318,0.1168768745393171,0.1232354763739697,0.1295197239002456,0.1398014082563317
138,790.0,0.0840037287351464,0.0967815703527413,0.1091309378531427,0.1189733107389861,0.1253829948405455,0.1317063106289741,0.1420606947052413
139,795.0,0.0857473656184294,0.0986735462336104,0.1111543410894653,0.1210934519591474,0.1275541078526367,0.1339162754245779,0.1443430993288897
140,800.0,0.0875143247639294,0.1005891344432966,0.1132014762323092,0.1232373314299583,0.1297488499760863,0.1361496555829838,0.1466486498921393
141,805.0,0.0893046913825927,0.1025283978083037,0.1152723869447122,0.1254049845949597,0.1319672586610121,0.1384064864010245,0.1489773639296631
142,810.0,0.0911185471219435,0.1044913962966547,0.1173671170900402,0.1275964491783875,0.1342093704954144,0.1406867959174312,0.1513292464599084
143,815.0,0.0929559705674475,0.1064781884036975,0.1194857114547256,0.1298117629300184,0.1364752163861651,0.1429906012532254,0.1537042915588017
144,820.0,0.0948170378003149,0.1084888318802471,0.1216282147475858,0.1320509599433901,0.1387648176622957,0.1453179081039834,0.1561024871824483
145,825.0,0.0967018227675007,0.1105233834767065,0.1237946692588653,0.1343140670628033,0.1410781847491797,0.147668713643967,0.1585238212543425
146,830.0,0.0986103972905258,0.1125818977764998,0.1259851121240113,0.1366011018797747,0.1434153189997745,0.1500430116622563,0.1609682864660439
147,835.0,0.1005428306901167,0.1146644255836018,0.1281995733279886,0.1389120731772311,0.145776216960237,0.1524407978024809,0.1634358817473259
148,840.0,0.1024991891626386,0.1167710125204969,0.1304380752900114,0.1412469836711539,0.1481608753071185,0.1548620726952691,0.165926609727119
149,845.0,0.1044795351551491,0.1189016984181648,0.1327006342209006,0.1436058339224772,0.1505692943842913,0.1573068416256918,0.1684404711892198
150,850.0,0.1064839269871698,0.1210565177571434,0.1349872627033596,0.1459886257895027,0.1530014788219988,0.1597751108125262,0.1709774587977753
151,855.0,0.1085124188706394,0.1232355009864213,0.1372979724270236,0.1483953639575922,0.1554574349272072,0.1622668818068629,0.1735375527129128
152,860.0,0.1105650613171772,0.1254386761668874,0.1396327759180831,0.1508260548588059,0.1579371658765641,0.1647821463216903,0.1761207199634564
153,865.0,0.1126419017561727,0.1276660702494635,0.1419916865159583,0.1532807033883379,0.1604406666935694,0.167320883669492,0.1787269178865542
154,870.0,0.1147429850974434,0.129917709431654,0.1443747165650031,0.1557593087530509,0.1629679211049087,0.1698830619135667,0.1813561002439643
155,875.0,0.1168683539894251,0.1321936184219047,0.1467818745473449,0.1582618611703917,0.1655189016243795,0.1724686423053063,0.1840082234773315
156,880.0,0.1190180486516016,0.1344938188846207,0.1492131623266464,0.1607883408150094,0.1680935728642365,0.1750775851781349,0.1866832504737541
157,885.0,0.1211921063271047,0.1368183277026335,0.1516685736620409,0.1633387194777791,0.1706918967368159,0.1777098548484287,0.1893811502148963
158,890.0,0.1233905605730157,0.139167155767423,0.1541480946219701,0.1659129642837744,0.173313837377966,0.1803654214365093,0.1921018933949231
159,895.0,0.1256134406700452,0.1415403078100618,0.1566517057534102,0.1685110419292437,0.1759593637214691,0.1830442587979042,0.1948454457869479
160,900.0,0.1278607713909179,0.1439377833487477,0.1591793851132051,0.1711329216664494,0.1786284485978488,0.1857463393659926,0.1976117621049928
161,905.0,0.1301325732229034,0.1463595783699538,0.1617311109008297,0.1737785757559,0.1813210646821247,0.1884716280252874,0.2004007829430943
162,910.0,0.1324288629493807,0.1488056870405999,0.1643068625730474,0.1764479771524367,0.1840371789361324,0.1912200775658922,0.2032124361146742
163,915.0,0.134749654342083,0.1512761027257929,0.1669066199421783,0.1791410953479739,0.1867767478498116,0.1939916276453857,0.2060466418904605
164,920.0,0.1370949586693136,0.1537708178670581,0.1695303605989239,0.1818578920819729,0.1895397154860947,0.196786207741114,0.2089033199822491
165,925.0,0.1394647847944309,0.1562898227477116,0.172178056710004,0.1845983187113866,0.1923260151883894,0.1996037429088438,0.2117823953639978
166,930.0,0.14185913880595,0.1588331036326896,0.1748496725127235,0.1873623163631601,0.1951355742783333,0.2024441599617416,0.214683800469307
167,935.0,0.1442780233203703,0.1614006410529399,0.1775451635701482,0.1901498188415986,0.1979683198213207,0.2053073914879618,0.2176074727885987
168,940.0,0.1467214367353362,0.1639924089421515,0.180264478113625,0.1929607571129547,0.2008241830458516,0.2081933759794721,0.2205533488108967
169,945.0,0.1491893727355439,0.1666083749997258,0.1830075599419812,0.1957950635001447,0.2037031005459714,0.211102053966309,0.2235213568007255
170,950.0,0.1516818202578233,0.1692485021395597,0.1857743516789621,0.1986526738256509,0.2066050117108758,0.2140333617165838,0.2265114114238898
171,955.0,0.1541987639285724,0.171912750430983,0.1885647970271344,0.2015335265713157,0.2095298534060512,0.2169872251121102,0.2295234124995464
172,960.0,0.1567401847925393,0.174601078717206,0.1913788410502546,0.2044375593573814,0.2124775540895029,0.219963556263098,0.2325572484530431
173,965.0,0.1593060610233821,0.1773134452283739,0.1942164283384639,0.2073647041804396,0.2154480298260776,0.2229622543239472,0.2356128030866093
174,970.0,0.1618963683152725,0.1800498069060693,0.1970774997840578,0.2103148833796618,0.2184411838883411,0.2259832102166605,0.2386899628641977
175,975.0,0.1645110797777595,0.1828101177029944,0.1999619893006028,0.2132880080359421,0.2214569101652632,0.2290263133386429,0.2417886216672001
176,980.0,0.167150165363123,0.1855943265451451,0.2028698218513023,0.2162839795006336,0.2244950989962266,0.2320914574632374,0.2449086809887638
177,985.0,0.1698135910553643,0.1884023758042138,0.2058009136324941,0.2193026934619573,0.2275556430211385,0.2351785433512882,0.2480500454301093
178,990.0,0.172501318149312,0.1912342009223175,0.2087551743626121,0.2223440448753544,0.2306384405930871,0.2382874769333914,0.2512126153259741
179,995.0,0.1752133029156919,0.194089731359824,0.2117325107458873,0.2254079317046139,0.2337433952899404,0.2414181637660703,0.2543962795550165
180,1000.0,0.1779494967994902,0.1969688924849831,0.2147328296739993,0.2284942558895774,0.2368704116756548,0.2445705020354771,0.2576009115509841
181,1005.0,0.180709847065244,0.1998716076297289,0.2177560398243345,0.2316029210967163,0.2400193890418194,0.247744377027109,0.2608263702329731
182,1010.0,0.1834942976262102,0.2027977994441397,0.220802050954833,0.2347338281513665,0.243190215717402,0.2509396593913418,0.2640725055198562
183,1015.0,0.1863027897082063,0.2057473899739337,0.2238707711616149,0.2378868700298017,0.2463827663425366,0.2541562079855582,0.2673391661811354
184,1020.0,0.1891352620644198,0.2087202994076114,0.2269621032184636,0.2410619285074321,0.2495969032879393,0.2573938761618611,0.2706262067624128
185,1025.0,0.1919916506383532,0.2117164439951573,0.2300759415159014,0.2442588738838046,0.2528324816787534,0.2606525189091796,0.2739334906763311
186,1030.0,0.1948718878079629,0.2147357339948401,0.2332121708885073,0.2474775679460783,0.2560893559664789,0.2639319978699107,0.2772608881132907
187,1035.0,0.197775901515692,0.2177780725099056,0.2363706678506714,0.2507178689704805,0.2593673853219667,0.2672321821081461,0.2806082695963703
188,1040.0,0.2007036146415125,0.2208433557084839,0.2395513037514367,0.2539796366961725,0.2626664355730134,0.2705529442517997,0.283975497822041
189,1045.0,0.2036549448887873,0.2239314743580535,0.242753948559418,0.2572627351958479,0.2659863768385901,0.2738941535746405,0.2873624211947518
190,1050.0,0.2066298052286218,0.2270423160478606,0.2459784737004458,0.2605670324087535,0.2693270777952982,0.2772556688774766,0.2907688717814944
191,1055.0,0.2096281047264029,0.2301757671784589,0.2492247527486793,0.2638923964960593,0.2726883989362235,0.2806373341497903,0.2941946686039095
192,1060.0,0.2126497494120705,0.2333317138837852,0.2524926596560928,0.2672386905040226,0.2760701876354429,0.284038978866707,0.2976396249505246
193,1065.0,0.2156946428228592,0.2365100414862994,0.2557820652310634,0.2706057675504285,0.2794722771101849,0.2874604228571424,0.3011035567027646
194,1070.0,0.2187626859904467,0.2397106326921507,0.2590928333168981,0.2739934685545577,0.2828944897647072,0.2909014837617499,0.3045862881984672
195,1075.0,0.2218537768681531,0.2429333652653845,0.262424818267912,0.2774016235007054,0.2863366435747239,0.2943619839944055,0.3080876531593353
196,1080.0,0.2249678094282167,0.2461781101464613,0.265777864796512,0.2808300557499447,0.2897985588799296,0.2978417542895456,0.3116074902384328
197,1085.0,0.2281046728027401,0.2494447308143837,0.2691518102937346,0.2842785876380644,0.2932800627571462,0.3013406323204019,0.315145634997417
198,1090.0,0.2312642508254731,0.2527330841701422,0.2725464886797563,0.2877470450429868,0.2967809891121284,0.3048584569057504,0.3187019116353034
199,1095.0,0.2344464221753239,0.2560430225975455,0.2759617342001141,0.2912352589955853,0.3003011744088459,0.3083950601870467,0.322276127940019
200,1100.0,0.2376510610683006,0.2593743963616116,0.2793973835873774,0.29474306363316,0.3038404507808409,0.3119502610363296,0.325868075610507
201,1105.0,0.2408780382159147,0.2627270553388825,0.2828532756573761,0.2982702913121571,0.3073986393698424,0.315523862462066,0.3294775358836267
202,1110.0,0.2441272216587534,0.2661008493610751,0.286329248492509,0.3018167668946915,0.3109755466983837,0.3191156541624057,0.333104288179363
