wavl,"(2.50,0.00)","(2.55,0.00)","(2.60,0.00)","(2.65,0.00)","(2.70,0.00)","(2.75,0.00)","(2.80,0.00)","(2.85,0.00)","(2.90,0.00)","(2.95,0.00)","(3.00,0.00)","(3.05,0.00)","(3.10,0.00)","(3.15,0.00)","(3.20,0.00)","(3.25,0.00)","(3.30,0.00)","(3.35,0.00)","(3.40,0.00)","(3.45,0.00)","(3.50,0.00)"
1.5768768768768768,-5416.043054982482,-5415.903635146266,-5415.764207559892,-5415.624964860866,-5415.48561821853,-5415.34636012153,-5415.206998071915,-5415.067917260967,-5414.928443657442,-5414.789347569469,-5414.650051317124,-5414.510940035863,-5414.371724876419,-5414.232502171502,-5414.093271911808,-5413.954130439351,-5413.814981430724,-5413.675921209335,-5413.536853516905,-5413.397778362736,-5413.258695756134
1.576976976976977,-5425.483241689852,-5425.34358675307,-5425.204020417448,-5425.064542692289,-5424.925057291402,-5424.785564233394,-5424.645967204165,-5424.506458831917,-5424.366942858374,-5424.227419302142,-5424.087984449411,-5423.948541995384,-5423.809188319291,-5423.669730811534,-5423.530362072405,-5423.390889501614,-5423.251698374175,-5423.112114519287,-5422.972715830863,-5422.833502299604,-5422.694088734226
1.5770770770770772,-5434.923124375444,-5434.783426966302,-5434.643721853521,-5434.503912760213,-5434.363999630556,-5434.224271565021,-5434.08463215647,-5433.944792527722,-5433.80513789797,-5433.665283075932,-5433.525709622816,-5433.385935986719,-5433.246251175075,-5433.106655122756,-5432.967051552876,-5432.827440511954,-5432.687821990687,-5432.5481960169855,-5432.4085626094575,-5432.269018082207,-5432.129466130433
1.5771771771771772,-5444.365541738793,-5444.225512821944,-5444.085572608597,-5443.945432035494,-5443.805380193805,-5443.665320732212,-5443.525349955512,-5443.385467947442,-5443.2455783938985,-5443.10558488774,-5442.965680178124,-5442.825767932338,-5442.685848215511,-5442.545920943906,-5442.405986210563,-5442.2661403574975,-5442.126190691375,-5441.986522608166,-5441.846750749116,-5441.706875160746,-5441.567184841185
1.5772772772772774,-5453.808350620086,-5453.6679902048345,-5453.5277184837805,-5453.38743916143,-5453.247344856683,-5453.107050275917,-5452.966748131069,-5452.826534745546,-5452.6864101100455,-5452.54627794768,-5452.406138295664,-5452.265991116783,-5452.125836411036,-5451.985577920146,-5451.845601012168,-5451.705423921208,-5451.565335766349,-5451.425240196271,-5451.285233552989,-5451.145123171082,-5451.005101781098
1.5773773773773774,-5463.251118647899,-5463.110619371751,-5462.97001611508,-5462.829597950442,-5462.689172203117,-5462.548642503177,-5462.408297960399,-5462.267753150905,-5462.12720077733,-5461.986929977364,-5461.8464589572,-5461.70617316863,-5461.565687159862,-5461.425386438514,-5461.285078255426,-5461.1447626385125,-5461.00443962499,-5460.86410922416,-5460.723771445327,-5460.583522621202,-5460.4432664748965
1.5774774774774776,-5472.6962769810925,-5472.555446076288,-5472.414703995936,-5472.273954267768,-5472.1331970034325,-5471.992528517029,-5471.851852503761,-5471.711168926411,-5471.570477887324,-5471.429875700602,-5471.2890732471615,-5471.148552488281,-5471.007927869825,-5470.867488566699,-5470.726752729273,-5470.586298577102,-5470.445740667699,-5470.305175389598,-5470.164699131331,-5470.024215532278,-5469.8837245645245
1.5775775775775776,-5482.143362926794,-5482.002393133183,-5481.86141574758,-5481.720430816505,-5481.579438312044,-5481.43853464134,-5481.297527073844,-5481.156608368017,-5481.015874940305,-5480.874844894557,-5480.734000136227,-5480.593051546233,-5480.452384678711,-5480.311517609599,-5480.170643162484,-5480.029857688685,-5479.88916123472,-5479.748361032827,-5479.607553480844,-5479.46683503243,-5479.326012854695
1.5776776776776775,-5491.591011031183,-5491.44990237668,-5491.308689732345,-5491.167469533233,-5491.026338233006,-5490.885102961556,-5490.743956598295,-5490.602899171132,-5490.461641440037,-5490.32056904288,-5490.1794892212,-5490.038305539945,-5489.89730726706,-5489.7561088111925,-5489.61509573578,-5489.474075328886,-5489.333047553293,-5489.192108816143,-5489.051066386888,-5488.910016644759,-5488.769152450555
1.577777777777778,-5501.039629383597,-5500.898092646773,-5500.756644725097,-5500.615285693004,-5500.473822745511,-5500.332352261848,-5500.190970714286,-5500.049774528572,-5499.908185233947,-5499.766974161973,-5499.625659230424,-5499.484336911568,-5499.342910807569,-5499.201670102633,-5499.060422056912,-5498.919166651795,-5498.777807535966,-5498.636537495795,-5498.49545297564,-5498.354168328326,-5498.2130692382425
1.577877877877878,-5510.488580704448,-5510.346808550727,-5510.205028879444,-5510.063434551401,-5509.92173626144,-5509.780126963403,-5509.638510175716,-5509.496789509845,-5509.355254270951,-5509.213615200394,-5509.0721615475095,-5508.930604090872,-5508.789039293449,-5508.647563506556,-5508.506080397485,-5508.364493568395,-5508.2229958149655,-5508.0814907765725,-5507.939978481127,-5507.798651724304,-5507.65702845179
1.577977977977978,-5519.938014436651,-5519.796199745441,-5519.654281138832,-5519.51225860752,-5519.370325003004,-5519.228576806857,-5519.086724760438,-5518.9446724193895,-5518.802998384729,-5518.661124092656,-5518.519242413275,-5518.377546235302,-5518.235746244274,-5518.0939389589785,-5517.952220758645,-5517.810398847598,-5517.66866605873,-5517.527022401344,-5517.385275098372,-5517.243713408456,-5517.101855184238
1.578078078078078,-5529.39169514441,-5529.24954862916,-5529.10739462426,-5528.965136685353,-5528.823064219943,-5528.680984292794,-5528.538896969036,-5528.3967057763975,-5528.254700047952,-5528.112686960111,-5527.970570105734,-5527.828542317711,-5527.686507198205,-5527.544464775128,-5527.40241504848,-5527.260454462617,-5527.118583082669,-5526.976704445668,-5526.834818533007,-5526.692732558316,-5526.55102512261
1.5781781781781783,-5538.846243209413,-5538.7037648143,-5538.561375392501,-5538.419074971929,-5538.276767145444,-5538.134355440776,-5537.992032802462,-5537.849799193286,-5537.707365317394,-5537.565020545071,-5537.422861320677,-5537.280501885389,-5537.13823160019,-5536.996050465081,-5536.85376561926,-5536.7116663771885,-5536.569463452317,-5536.427253316913,-5536.285035924457,-5536.142714905023,-5536.000868961972
1.5782782782782785,-5548.29854398878,-5548.155926546693,-5548.0133016707805,-5547.870765851918,-5547.728029673301,-5547.585479051913,-5547.442824533736,-5547.30045207297,-5547.157879354792,-5547.015299314433,-5546.872711886768,-5546.730310127982,-5546.587708121087,-5546.445291801678,-5546.302964697485,-5546.160533863972,-5546.01799932905,-5545.875457602204,-5545.733005137095,-5545.590834887564,-5545.448271612856
1.5783783783783785,-5557.753740037499,-5557.610887131994,-5557.467930292483,-5557.325159075332,-5557.182283914868,-5557.039497904495,-5556.896607997331,-5556.753807268167,-5556.611095670487,-5556.468376750627,-5556.325554101446,-5556.182820602355,-5556.040176318481,-5555.897428295983,-5555.7547695352205,-5555.61200707305,-5555.469430335581,-5555.326749943223,-5555.18406240546,-5555.041657101883,-5554.898762263645
1.5784784784784789,-5567.211877464792,-5567.068692567776,-5566.925693227993,-5566.78259001933,-5566.639575932846,-5566.496361495909,-5566.353429209423,-5566.210393091273,-5566.067349650944,-5565.924298925651,-5565.781433934364,-5565.638272185484,-5565.495489143059,-5565.352602399224,-5565.209515435192,-5565.066614279598,-5564.923705904166,-5564.780886836992,-5564.63806064302,-5564.495130831376,-5564.352290355898
1.5785785785785786,-5576.669984090257,-5576.526467071476,-5576.383328768456,-5576.23979699367,-5576.096643943947,-5575.953290515861,-5575.8100263216,-5575.66675475864,-5575.52357246672,-5575.380189861564,-5575.236992999718,-5575.093788918036,-5574.950577588605,-5574.807455576734,-5574.664229835544,-5574.521093430521,-5574.377949880094,-5574.234799147045,-5574.091834296865,-5573.948572810043,-5573.80569025297
1.5786786786786788,-5586.127676459016,-5585.984116884139,-5585.840549977781,-5585.696879193238,-5585.5533941054855,-5585.409998223648,-5585.266402028571,-5585.122798539228,-5584.979380811803,-5584.835955818021,-5584.692427076311,-5584.549180671131,-5584.405637508356,-5584.262087153657,-5584.118722635307,-5583.975350980856,-5583.832068690485,-5583.688682773136,-5583.545386238475,-5583.401889558048,-5583.258771872497
1.5787787787787788,-5595.58690718319,-5595.443305080131,-5595.299406042703,-5595.155692739279,-5595.011779038885,-5594.867954609532,-5594.724315942095,-5594.580573517426,-5594.43672725179,-5594.293259915903,-5594.14949574799,-5594.005820934854,-5593.862138929793,-5593.718353214019,-5593.574849937118,-5593.431242996023,-5593.287532381431,-5593.144104261535,-5593.000379430565,-5592.85684064063,-5592.713198223717
1.578878878878879,-5605.04956031437,-5604.905529514933,-5604.761394865223,-5604.617542505524,-5604.473489795373,-5604.329429800258,-5604.185459094792,-5604.041577697582,-5603.897495987136,-5603.7536001130375,-5603.609697074927,-5603.465593770099,-5603.3217729134485,-5603.177944892784,-5603.034109773234,-5602.890170970884,-5602.746321616349,-5602.602561700324,-5602.458601647838,-5602.315020692571,-5602.171046526049
1.578978978978979,-5614.513075415829,-5614.368615854887,-5614.224342065167,-5614.08006100909,-5613.9358692612695,-5613.791766775186,-5613.647367401255,-5613.503250484803,-5613.359126395035,-5613.214705380203,-5613.070760018594,-5612.926517778441,-5612.782461532803,-5612.638398151064,-5612.494134539824,-5612.35005695101,-5612.206068837923,-5612.061880541854,-5611.917878314733,-5611.773869007333,-5611.629852694088
1.5790790790790792,-5623.975253749746,-5623.830751576885,-5623.68624211906,-5623.541725413486,-5623.397201469471,-5623.252670277706,-5623.108228412806,-5622.963779374589,-5622.819419691148,-5622.674956315602,-5622.530582322743,-5622.386297740484,-5622.241909503336,-5622.0975141579975,-5621.953208260475,-5621.808895273371,-5621.6645752711165,-5621.520151623277,-5621.3760106283,-5621.231572931552,-5621.087417952795
1.5791791791791792,-5633.438802019653,-5633.294160688172,-5633.149318996935,-5633.004663179263,-5632.85980699253,-5632.715136763096,-5632.570555888439,-5632.425678107325,-5632.281082876732,-5632.136577103256,-5631.991677885928,-5631.847254424167,-5631.702534121076,-5631.557999914844,-5631.413458600422,-5631.26891024294,-5631.1243548517,-5630.979792408092,-5630.83522295864,-5630.690743124473,-5630.546352868375
