wavl,"AS( double 3.00,0.00)"
1.5214864864864863,-594.941887051049
1.5215765765765763,-594.8780069951736
1.5216666666666665,-594.8141395956063
1.5217567567567567,-594.7502848386903
1.521846846846847,-594.6864427107812
1.5219369369369369,-594.6226131982239
1.5220270270270269,-594.5587962873542
1.522117117117117,-594.4949919645333
1.522207207207207,-594.4312002160968
1.5222972972972972,-594.3674210283898
1.5223873873873872,-594.3036543877752
1.5224774774774774,-594.2399002805778
1.5225675675675674,-594.1761586931552
1.5226576576576576,-594.1124296118578
1.5227477477477476,-594.0487130230231
1.5228378378378378,-593.9850089129977
1.5229279279279275,-593.921317268143
1.523018018018018,-593.8576380747836
1.523108108108108,-593.7939713192754
1.523198198198198,-593.7303169879706
1.523288288288288,-593.6666750672139
1.5233783783783783,-593.6030455433411
1.5234684684684685,-593.5394284027152
1.5235585585585585,-593.4758236316648
1.5236486486486485,-593.4122312165473
1.5237387387387389,-593.3486511437113
1.5238288288288286,-593.2850833994908
1.5239189189189188,-593.2215279702432
1.5240090090090088,-593.1579848423171
1.524099099099099,-593.09445400205
1.524189189189189,-593.0309354357923
1.5242792792792792,-592.9674291298907
1.5243693693693692,-592.903935070688
1.5244594594594594,-592.8404532445365
1.5245495495495494,-592.7769836377811
1.5246396396396396,-592.7135262367628
1.5247297297297295,-592.650081027834
1.5248198198198195,-592.5866479973429
1.5249099099099097,-592.5232271316254
1.525,-592.4598184170427
1.52509009009009,-592.3964218399324
1.52518018018018,-592.3330373866338
1.5252702702702703,-592.2696650435046
1.5253603603603605,-592.2063047968932
1.5254504504504505,-592.1429566331353
1.5255405405405404,-592.0796205385868
1.5256306306306306,-592.0162964995907
1.5257207207207206,-591.9529845024863
1.5258108108108108,-591.8896845336312
1.5259009009009008,-591.8263965793703
1.525990990990991,-591.7631206260394
1.526081081081081,-591.6998566599977
1.5261711711711712,-591.6366046675885
1.5262612612612612,-591.5733646351491
1.5263513513513514,-591.5101365490409
1.5264414414414411,-591.4469203955978
1.5265315315315315,-591.3837161611664
1.5266216216216215,-591.3205238321043
1.5267117117117115,-591.2573433947509
1.5268018018018017,-591.1941748354475
1.526891891891892,-591.1310181405534
1.526981981981982,-591.0678732964043
1.527072072072072,-591.004740289347
1.527162162162162,-590.9416191057317
1.5272522522522525,-590.8785097319069
1.5273423423423422,-590.8154121542102
1.5274324324324324,-590.752326359001
1.5275225225225224,-590.6892523326151
1.5276126126126126,-590.6261900613972
1.5277027027027026,-590.563139531705
1.5277927927927928,-590.5001007298797
1.5278828828828828,-590.4370736422625
1.527972972972973,-590.3740582552055
1.528063063063063,-590.311054555059
1.5281531531531531,-590.2480625281551
1.5282432432432431,-590.1850821608568
1.528333333333333,-590.1221134395
1.5284234234234233,-590.0591563504295
1.5285135135135135,-589.9962108800028
1.5286036036036037,-589.9332770145575
1.5286936936936937,-589.870354740442
1.5287837837837837,-589.8074440440068
1.528873873873874,-589.7445449115876
1.5289639639639638,-589.6816573295455
1.529054054054054,-589.6187812842145
1.529144144144144,-589.5559167619449
1.5292342342342342,-589.4930637490816
1.5293243243243242,-589.4302222319839
1.5294144144144144,-589.3673921969785
1.5295045045045044,-589.304573630423
1.5295945945945946,-589.2417665186658
1.5296846846846843,-589.178970848041
1.5297747747747747,-589.1161866049079
1.5298648648648647,-589.0534137756131
1.529954954954955,-588.9906523464906
1.530045045045045,-588.9279023039016
1.530135135135135,-588.865163634182
1.530225225225225,-588.80243632368
1.5303153153153153,-588.7397203587461
1.5304054054054053,-588.6770157257233
1.5304954954954957,-588.6143224109583
1.5305855855855854,-588.5516404007994
1.5306756756756756,-588.4889696815917
1.5307657657657656,-588.4263102396799
1.5308558558558558,-588.3636620614161
1.5309459459459458,-588.3010251331416
1.531036036036036,-588.2383994412012
1.531126126126126,-588.175784971947
1.5312162162162162,-588.1131817117239
1.5313063063063062,-588.050589646873
1.5313963963963964,-587.9880087637484
1.5314864864864863,-587.9254390486931
1.5315765765765763,-587.86288048805
1.5316666666666665,-587.8003330681713
1.5317567567567567,-587.7377967754019
1.531846846846847,-587.6752715960829
1.5319369369369369,-587.6127575165701
1.5320270270270269,-587.5502545232066
1.532117117117117,-587.4877626023299
1.532207207207207,-587.4252817402976
1.5322972972972972,-587.3628119234545
1.5323873873873872,-587.30035313814
1.5324774774774774,-587.23790537071
1.5325675675675674,-587.1754686075019
1.5326576576576576,-587.1130428348697
1.5327477477477476,-587.0506280391583
1.5328378378378378,-586.988224206707
1.5329279279279278,-586.9258313238643
1.533018018018018,-586.8634493769878
1.533108108108108,-586.8010783524169
1.533198198198198,-586.738718236491
1.533288288288288,-586.6763690155713
1.5333783783783783,-586.614030675988
1.5334684684684683,-586.5517032040971
1.5335585585585585,-586.489386586245
1.5336486486486485,-586.4270808087695
1.533738738738739,-586.3647858580262
1.5338288288288286,-586.3025017203636
1.5339189189189189,-586.2402283821193
1.5340090090090088,-586.1779658296455
1.534099099099099,-586.1157140492905
1.534189189189189,-586.0534730273885
1.5342792792792792,-585.9912427502986
1.5343693693693692,-585.9290232043695
1.5344594594594594,-585.8668143759351
1.5345495495495494,-585.8046162513492
1.5346396396396396,-585.7424288169568
1.5347297297297295,-585.6802520591027
1.5348198198198195,-585.6180859641408
1.53490990990991,-585.5559305184088
1.535,-585.493785708255
1.53509009009009,-585.4316515200244
1.53518018018018,-585.3695279400781
1.5352702702702703,-585.3074149547392
1.5353603603603605,-585.2453125503689
1.5354504504504505,-585.1832207133139
1.5355405405405405,-585.121139429908
1.5356306306306309,-585.0590686865107
1.5357207207207206,-584.9970084694705
1.5358108108108108,-584.9349587651195
1.5359009009009008,-584.8729195598153
1.535990990990991,-584.8108908399045
1.536081081081081,-584.7488725917228
1.5361711711711712,-584.6868648016298
1.5362612612612612,-584.6248674559665
1.5363513513513514,-584.5628805410743
1.5364414414414411,-584.500904043307
1.5365315315315315,-584.438937949013
1.5366216216216215,-584.3769822445247
1.5367117117117115,-584.3150369162049
1.5368018018018017,-584.2531019503931
1.536891891891892,-584.1911773334305
1.536981981981982,-584.1292630516709
1.537072072072072,-584.0673590914594
1.537162162162162,-584.0054654391406
1.5372522522522525,-583.9435820810631
1.5373423423423422,-583.8817090035718
1.5374324324324324,-583.8198461930133
1.5375225225225224,-583.7579936357324
1.5376126126126126,-583.6961513180795
1.5377027027027026,-583.6343192263957
1.5377927927927928,-583.5724973470351
1.5378828828828828,-583.5106856663351
1.537972972972973,-583.4488841706461
1.538063063063063,-583.387092846322
1.5381531531531532,-583.325311679695
1.5382432432432431,-583.2635406571171
1.538333333333333,-583.2017797649423
1.5384234234234233,-583.14002898951
1.5385135135135135,-583.0782883171632
1.5386036036036037,-583.0165577342614
1.5386936936936937,-582.9548372271311
1.5387837837837837,-582.8931267821335
1.538873873873874,-582.8314263856155
1.5389639639639638,-582.7697360239163
1.539054054054054,-582.7080556833844
1.539144144144144,-582.6463853503756
1.5392342342342342,-582.5847250112201
1.5393243243243242,-582.523074652272
1.5394144144144144,-582.4614342598816
1.5395045045045044,-582.3998038203863
1.5395945945945946,-582.3381833201402
1.5396846846846846,-582.2765727454935
1.5397747747747748,-582.2149720827802
1.5398648648648647,-582.153381318356
1.539954954954955,-582.0918004385658
1.540045045045045,-582.0302294297489
1.5401351351351351,-581.9686682782576
1.540225225225225,-581.9071169704439
1.5403153153153153,-581.8455754926435
1.5404054054054053,-581.7840438312123
1.5404954954954957,-581.7225219724914
1.5405855855855854,-581.6610099028239
1.5406756756756756,-581.5995076085637
1.5407657657657656,-581.538015076052
1.5408558558558558,-581.4765322916373
1.5409459459459458,-581.4150592416681
1.541036036036036,-581.3535959124893
1.541126126126126,-581.2921422904419
1.5412162162162162,-581.2306983618801
1.5413063063063062,-581.1692641131467
1.5413963963963964,-581.1078395305867
1.5414864864864863,-581.0464246005504
1.5415765765765763,-580.9850193093826
1.5416666666666663,-580.9236236434244
1.5417567567567567,-580.8622375890354
1.5418468468468467,-580.8008611325513
1.541936936936937,-580.7394942603187
1.5420270270270269,-580.6781369586861
1.542117117117117,-580.6167892140038
1.542207207207207,-580.5554510126076
1.5422972972972973,-580.4941223408605
1.5423873873873872,-580.4328031850946
1.5424774774774774,-580.3714935316566
1.5425675675675674,-580.3101933669059
1.5426576576576576,-580.2489026771746
1.5427477477477476,-580.1876214488129
1.5428378378378378,-580.126349668175
1.5429279279279278,-580.0650873215982
1.543018018018018,-580.0038343954329
1.543108108108108,-579.9425908760295
1.543198198198198,-579.8813567497218
1.543288288288288,-579.8201320028656
1.5433783783783783,-579.7589166218113
1.5434684684684683,-579.6977105928981
1.5435585585585585,-579.6365139024692
1.5436486486486485,-579.575326536884
1.543738738738739,-579.514148482478
1.5438288288288289,-579.4529797255982
1.5439189189189189,-579.3918202525965
1.5440090090090088,-579.3306700498124
1.544099099099099,-579.2695291035943
1.544189189189189,-579.2083974003017
1.5442792792792792,-579.1472749262612
1.5443693693693692,-579.0861616678285
1.5444594594594594,-579.025057611354
1.5445495495495494,-578.9639627431716
1.5446396396396396,-578.9028770496388
1.5447297297297298,-578.8418005170988
1.5448198198198198,-578.7807331319018
1.5449099099099095,-578.7196748803872
1.545,-578.6586257489107
1.54509009009009,-578.5975857238027
1.54518018018018,-578.5365547914262
1.5452702702702703,-578.4755329381205
1.5453603603603605,-578.4145201502288
1.5454504504504505,-578.3535164141013
1.5455405405405405,-578.2925217160919
1.5456306306306309,-578.2315360425309
1.5457207207207206,-578.1705593797778
1.5458108108108108,-578.1095917141774
1.5459009009009008,-578.0486330320655
1.545990990990991,-577.9876833197977
1.546081081081081,-577.9267425637263
1.5461711711711712,-577.8658107501833
1.5462612612612612,-577.8048878655263
1.5463513513513514,-577.7439738961002
1.5464414414414414,-577.6830688282407
1.5465315315315316,-577.6221726483072
1.5466216216216215,-577.561285342641
1.5467117117117115,-577.5004068975886
1.5468018018018015,-577.4395372994986
1.546891891891892,-577.3786765347122
1.546981981981982,-577.3178245895779
1.547072072072072,-577.2569814504495
1.547162162162162,-577.1961471036648
1.5472522522522525,-577.1353215355684
1.5473423423423422,-577.0745047325145
1.5474324324324324,-577.0136966808495
1.5475225225225224,-576.9528973669094
1.5476126126126126,-576.8921067770516
1.5477027027027026,-576.8313248976174
1.5477927927927928,-576.7705517149552
1.5478828828828828,-576.70978721541
1.547972972972973,-576.6490313853301
1.548063063063063,-576.588284211055
1.5481531531531532,-576.5275456789459
1.5482432432432431,-576.4668157753349
1.5483333333333331,-576.4060944865705
1.548423423423423,-576.3453817990085
1.5485135135135135,-576.2846776989863
1.5486036036036035,-576.2239821728454
1.5486936936936937,-576.1632952069522
1.5487837837837837,-576.1026167876353
1.548873873873874,-576.0419469012431
1.548963963963964,-575.9812855341352
1.549054054054054,-575.9206326726398
1.549144144144144,-575.8599883031111
1.5492342342342342,-575.7993524118992
1.5493243243243242,-575.7387249853491
1.5494144144144144,-575.6781060098037
1.5495045045045044,-575.6174954716153
1.5495945945945946,-575.5568933571194
1.5496846846846846,-575.4962996526738
1.5497747747747748,-575.4357143446232
1.5498648648648647,-575.3751374193016
1.549954954954955,-575.314568863072
1.550045045045045,-575.2540086622776
1.5501351351351351,-575.1934568032539
1.550225225225225,-575.1329132723567
1.5503153153153153,-575.0723780559365
1.5504054054054053,-575.0118511403234
1.5504954954954957,-574.9513325118751
1.5505855855855857,-574.8908221569473
1.5506756756756757,-574.8303200618684
1.5507657657657656,-574.7698262129925
1.5508558558558558,-574.709340596668
1.5509459459459458,-574.6488631992361
1.551036036036036,-574.5883940070507
1.551126126126126,-574.5279330064513
1.5512162162162162,-574.4674801837846
1.5513063063063062,-574.4070355254062
1.5513963963963964,-574.3465990176519
1.5514864864864863,-574.2861706468666
1.5515765765765763,-574.2257503994097
1.5516666666666663,-574.1653382616205
1.5517567567567567,-574.1049342198385
1.5518468468468467,-574.0445382604194
1.551936936936937,-573.9841503697116
1.5520270270270269,-573.9237705340474
1.552117117117117,-573.8633987397898
1.552207207207207,-573.8030349732744
1.5522972972972973,-573.7426792208516
1.5523873873873872,-573.6823314688681
1.5524774774774774,-573.6219917036706
1.5525675675675674,-573.5616599115983
1.5526576576576576,-573.5013360790108
1.5527477477477476,-573.4410201922474
1.5528378378378378,-573.3807122376493
1.5529279279279278,-573.3204122015777
1.553018018018018,-573.2601200703575
1.553108108108108,-573.1998358303517
1.5531981981981982,-573.1395594679052
1.553288288288288,-573.0792909693591
1.5533783783783783,-573.0190303210602
1.5534684684684683,-572.9587775093642
1.5535585585585583,-572.8985325206049
1.5536486486486485,-572.8382953411292
1.5537387387387387,-572.7780659572945
1.553828828828829,-572.7178443554403
1.5539189189189189,-572.6576305219096
1.5540090090090088,-572.5974244430636
1.554099099099099,-572.5372261052289
1.554189189189189,-572.4770354947614
1.5542792792792792,-572.4168525980112
1.5543693693693692,-572.3566774013161
1.5544594594594594,-572.2965098910263
1.5545495495495494,-572.2363500534993
1.5546396396396396,-572.1761978750637
1.5547297297297296,-572.1160533420716
1.5548198198198198,-572.0559164408769
1.55490990990991,-571.9957871578154
1.555,-571.9356654792427
1.55509009009009,-571.8755513914984
1.55518018018018,-571.8154448809291
1.5552702702702703,-571.7553459338869
1.5553603603603603,-571.6952545367185
1.5554504504504505,-571.6351706757614
1.5555405405405405,-571.5750943373696
1.555630630630631,-571.5150255078916
1.5557207207207209,-571.4549641736594
1.5558108108108109,-571.3949103210361
1.5559009009009008,-571.3348639363649
1.555990990990991,-571.2748250059831
1.556081081081081,-571.2147935162448
1.5561711711711712,-571.1547694534966
1.5562612612612612,-571.0947528040797
1.5563513513513514,-571.0347435543481
1.5564414414414414,-570.9747416906393
1.5565315315315316,-570.9147471993037
1.5566216216216215,-570.8547600666952
1.5567117117117115,-570.7947802791496
1.5568018018018015,-570.7348078230116
1.556891891891892,-570.6748426846407
1.556981981981982,-570.6148848503744
1.557072072072072,-570.5549343065577
1.557162162162162,-570.4949910395408
1.5572522522522525,-570.4350550356703
1.5573423423423425,-570.3751262812893
1.5574324324324325,-570.31520476275
1.5575225225225224,-570.2552904663917
1.5576126126126126,-570.1953833785628
1.5577027027027026,-570.1354834856138
1.5577927927927928,-570.0755907738912
1.5578828828828828,-570.0157052297309
1.557972972972973,-569.9558268394958
1.558063063063063,-569.895955589518
1.5581531531531532,-569.8360914661498
1.5582432432432431,-569.7762344557377
1.5583333333333331,-569.7163845446339
1.558423423423423,-569.6565417191687
1.5585135135135135,-569.5967059657069
1.5586036036036035,-569.5368772705824
1.5586936936936937,-569.4770556201438
1.5587837837837837,-569.4172410007486
1.558873873873874,-569.3574333987272
1.558963963963964,-569.2976328004297
1.559054054054054,-569.237839192212
1.559144144144144,-569.1780525604117
1.5592342342342342,-569.1182728913755
1.5593243243243242,-569.0585001714608
1.5594144144144144,-568.998734386998
1.5595045045045044,-568.9389755243392
1.5595945945945946,-568.8792235698384
1.5596846846846846,-568.8194785098294
1.5597747747747748,-568.7597403306681
1.5598648648648648,-568.7000090187048
1.559954954954955,-568.6402845602697
1.560045045045045,-568.5805669417241
1.5601351351351351,-568.5208561494092
1.560225225225225,-568.4611521696661
1.5603153153153153,-568.4014549888489
1.5604054054054053,-568.3417645933077
1.5604954954954957,-568.2820809693749
1.5605855855855857,-568.2224041034078
1.5606756756756757,-568.1627339817533
1.5607657657657656,-568.1030705907469
1.5608558558558558,-568.0434139167464
1.5609459459459458,-567.9837639460948
1.561036036036036,-567.9241206651368
1.561126126126126,-567.8644840602192
1.5612162162162162,-567.8048541176922
1.5613063063063062,-567.7452308238953
1.5613963963963964,-567.6856141651842
1.5614864864864864,-567.6260041278983
1.5615765765765766,-567.5664006983807
1.5616666666666663,-567.506803862987
1.5617567567567567,-567.4472136080622
1.5618468468468467,-567.3876299199401
1.561936936936937,-567.3280527849874
1.562027027027027,-567.2684821895382
1.562117117117117,-567.2089181199335
1.562207207207207,-567.1493605625346
1.5622972972972973,-567.089809503681
1.5623873873873872,-567.0302649297137
1.5624774774774774,-566.9707268269867
1.5625675675675674,-566.9111951818431
1.5626576576576576,-566.8516699806278
1.5627477477477476,-566.7921512096909
1.5628378378378378,-566.7326388553793
1.5629279279279278,-566.6731329040322
1.563018018018018,-566.6136333420054
1.563108108108108,-566.554140155642
1.5631981981981982,-566.4946533312832
1.563288288288288,-566.4351728552865
1.5633783783783783,-566.3756987139841
1.5634684684684683,-566.3162308937299
1.5635585585585583,-566.2567693808742
1.5636486486486485,-566.1973141617582
1.5637387387387387,-566.1378652227304
1.563828828828829,-566.0784225501393
1.5639189189189189,-566.0189861303224
1.5640090090090089,-565.9595559496338
1.564099099099099,-565.9001319944236
1.564189189189189,-565.8407142510223
1.5642792792792792,-565.7813027057928
1.5643693693693692,-565.7218973450799
1.5644594594594594,-565.6624981552195
1.5645495495495494,-565.6031051225655
1.5646396396396396,-565.5437182334645
1.5647297297297298,-565.4843374742595
1.5648198198198198,-565.4249628312973
1.5649099099099095,-565.3655942909318
1.565,-565.3062318395023
1.56509009009009,-565.2468754633501
1.56518018018018,-565.1875251488382
1.5652702702702703,-565.1281808822969
1.5653603603603603,-565.0688426500765
1.5654504504504505,-565.0095104385309
1.5655405405405405,-564.9501842339942
1.565630630630631,-564.8908640228219
1.5657207207207209,-564.8315497913663
1.5658108108108109,-564.7722415259541
1.5659009009009008,-564.71293921295
1.565990990990991,-564.6536428386953
1.566081081081081,-564.5943523895294
1.5661711711711712,-564.5350678518025
1.5662612612612612,-564.4757892118723
1.5663513513513514,-564.4165164560691
1.5664414414414414,-564.3572495707467
1.5665315315315316,-564.2979885422537
1.5666216216216216,-564.2387333569277
1.5667117117117118,-564.1794840011244
1.5668018018018015,-564.1202404611868
1.566891891891892,-564.0610027234598
1.566981981981982,-564.0017707742936
1.567072072072072,-563.9425446000314
1.567162162162162,-563.8833241870179
1.5672522522522525,-563.8241095216054
1.5673423423423425,-563.7649005901367
1.5674324324324325,-563.7056973789568
1.5675225225225224,-563.6464998744177
1.5676126126126126,-563.5873080628589
1.5677027027027026,-563.5281219306271
1.5677927927927928,-563.4689414640798
1.5678828828828828,-563.4097666495509
1.567972972972973,-563.3505974733871
1.568063063063063,-563.2914339219442
1.5681531531531532,-563.2322759815615
1.5682432432432432,-563.173123638584
1.5683333333333334,-563.1139768793673
1.5684234234234231,-563.0548356902473
1.5685135135135135,-562.995700057576
1.5686036036036035,-562.9365699677037
1.5686936936936935,-562.8774454069644
1.5687837837837837,-562.818326361712
1.568873873873874,-562.7592128182969
1.568963963963964,-562.7001047630602
1.569054054054054,-562.6410021823503
1.569144144144144,-562.581905062516
1.5692342342342342,-562.5228133898945
1.5693243243243242,-562.4637271508382
1.5694144144144144,-562.404646331699
1.5695045045045044,-562.3455709188165
1.5695945945945946,-562.2865008985336
1.5696846846846846,-562.2274362572134
1.5697747747747748,-562.1683769811807
1.5698648648648648,-562.1093230567949
1.569954954954955,-562.0502744704008
1.570045045045045,-561.9912312083397
1.5701351351351351,-561.9321932569601
1.5702252252252251,-561.8731606026176
1.570315315315315,-561.8141332316463
1.5704054054054053,-561.7551111303983
1.5704954954954955,-561.696094285222
1.5705855855855857,-561.637082682455
1.5706756756756757,-561.5780763084495
1.5707657657657657,-561.5190751495629
1.570855855855856,-561.4600791921202
1.5709459459459458,-561.4010884224826
1.571036036036036,-561.3421028269931
1.571126126126126,-561.2831223919911
1.5712162162162162,-561.224147103836
1.5713063063063062,-561.1651769488672
1.5713963963963964,-561.1062119134276
1.5714864864864864,-561.0472519838695
1.5715765765765766,-560.9882971465395
1.5716666666666663,-560.9293473877788
1.5717567567567567,-560.8704026939358
1.5718468468468467,-560.8114630513628
1.571936936936937,-560.7525284463954
1.572027027027027,-560.6935988653895
1.572117117117117,-560.6346742946898
1.572207207207207,-560.5757547206376
1.5722972972972973,-560.516840129585
1.5723873873873873,-560.4579305078751
1.5724774774774777,-560.3990258418526
1.5725675675675674,-560.3401261178697
1.5726576576576576,-560.2812313222694
1.5727477477477476,-560.2223414413966
1.5728378378378378,-560.1634564616033
1.5729279279279278,-560.1045763692309
1.573018018018018,-560.0457011506223
1.573108108108108,-559.9868307921388
1.5731981981981982,-559.927965280107
1.5732882882882882,-559.8691046008844
1.5733783783783784,-559.8102487408196
1.5734684684684683,-559.7513976862556
1.5735585585585583,-559.6925514235354
1.5736486486486485,-559.633709939013
1.5737387387387387,-559.5748732190277
1.573828828828829,-559.5160412499245
1.5739189189189189,-559.4572140180626
1.5740090090090089,-559.3983915097779
1.574099099099099,-559.3395737114115
1.5741891891891893,-559.2807606093284
1.5742792792792792,-559.2219521898587
1.5743693693693692,-559.1631484393511
1.5744594594594594,-559.1043493441612
1.5745495495495496,-559.0455548906211
1.5746396396396396,-558.9867650650867
1.5747297297297296,-558.9279798539119
1.5748198198198198,-558.8691992434233
1.57490990990991,-558.8104232199821
1.575,-558.751651769935
1.57509009009009,-558.692884879616
1.57518018018018,-558.634122535379
1.5752702702702703,-558.5753647235797
1.5753603603603603,-558.5166114305539
1.5754504504504503,-558.4578626426446
1.5755405405405405,-558.3991183462113
1.5756306306306307,-558.3403785275877
1.575720720720721,-558.2816431731262
1.5758108108108109,-558.2229122691751
1.5759009009009008,-558.1641858020721
1.575990990990991,-558.1054637581692
1.576081081081081,-558.0467461238204
1.5761711711711712,-557.9880328853596
1.5762612612612612,-557.9293240291427
1.5763513513513514,-557.8706195415107
1.5764414414414414,-557.8119194088067
1.5765315315315316,-557.7532236173811
