-0.6225889812603782,0.6225889812603782
-0.5555461860176365,0.5555461860176365
-0.49019781605875323,0.49019781605875323
-0.4261863843521496,0.4261863843521496
-0.36349777284522133,0.36349777284431184
-0.3021179990901146,0.3021179990892051
-0.24196581895284908,0.24196581895284908
-0.18246159784393967,0.18246159784303018
-0.12422755140050867,0.12422755140050867
-0.06725027924312599,0.06725027924312599
-0.011516516008668987,0.011516516008668987
0.042986868708794645,-0.042986868708794645
0.096047919526427,-0.096047919526427
0.1477531386735791,-0.1477531386726696
0.19826494754397572,-0.19826494754488522
0.2475960101619421,-0.2475960101619421
0.2957588554090762,-0.2957588554090762
0.3427658774644442,-0.3427658774635347
0.3886293362502329,-0.3886293362493234
0.4333613578683071,-0.4333613578683071
0.47697393528687826,-0.47697393528687826
