wavl,"(2.50,0.00)","(2.55,0.00)","(2.60,0.00)","(2.65,0.00)","(2.70,0.00)","(2.75,0.00)","(2.80,0.00)","(2.85,0.00)","(2.90,0.00)","(2.95,0.00)","(3.00,0.00)","(3.05,0.00)","(3.10,0.00)","(3.15,0.00)","(3.20,0.00)","(3.25,0.00)","(3.30,0.00)","(3.35,0.00)","(3.40,0.00)","(3.45,0.00)","(3.50,0.00)","(0.00,2.00)","(0.00,0.20)","(0.00,1.00)","(4.00,0.00)","(5.00,0.00)"
1.5323232323232323,-1329.3219660827658,-1329.2844037713344,-1329.246843741876,-1329.2092886829705,-1329.1717359327758,-1329.134188190936,-1329.0966427946885,-1329.0591033241944,-1329.0215653399798,-1328.9840342053726,-1328.9465028052266,-1328.9089773926094,-1328.871455316744,-1328.8339383746263,-1328.796422117562,-1328.75891102375,-1328.7214060041356,-1328.6839008250136,-1328.6463999682717,-1328.608906124332,-1328.571412167908,1115.624600332852,1115.624600332852,2996.270649055954,-2981.1428136569466,-3285.706192069174
1.5333333333333334,-1419.440061599585,-1419.4002528778378,-1419.360449335939,-1419.3206492017866,-1419.2808533890925,-1419.241062806957,-1419.2012738964247,-1419.1614902422675,-1419.121710975031,-1419.0819343198468,-1419.042161184895,-1419.00239337639,-1418.962630014737,-1418.9228684325617,-1418.8831122293889,-1418.843361411673,-1418.8036133203382,-1418.7638679692157,-1418.724126263718,-1418.6843909053327,-1418.6446565491715,851.1012288709566,851.1012288709566,3024.253201561148,-3008.994074554094,-3304.378702029543
1.5343434343434343,-1509.6757519831472,-1509.6336974992569,-1509.5916457316057,-1509.5495975994377,-1509.5075566976668,-1509.465517667575,-1509.4234832069617,-1509.3814524519034,-1509.3394271929433,-1509.297404771006,-1509.2553878774363,-1509.2133747502753,-1509.1713653950544,-1509.129359832058,-1509.087358968543,-1509.0453628294042,-1509.0033678390887,-1508.9613811828162,-1508.9193975027897,-1508.8774159221782,-1508.8354409284016,585.4999534372588,585.4999534372588,3052.246381582515,-3036.855922386709,-3323.056170402318
1.5353535353535357,-1600.0290238555444,-1599.984718894355,-1599.940417773334,-1599.8961205044684,-1599.8518280060794,-1599.8075393911934,-1599.7632555772102,-1599.7189756799228,-1599.674701512001,-1599.630430396853,-1599.586165936768,-1599.54190276934,-1599.497645393053,-1599.4533938245029,-1599.4091444927471,-1599.3649001029617,-1599.3206597737055,-1599.2764235234183,-1599.2321931583174,-1599.1879669081436,-1599.1437456737012,318.82077383748856,318.82077383748856,3080.2504468021507,-3064.7285647349063,-3341.737966425935
1.5363636363636364,-1690.4998607040638,-1690.4533005504195,-1690.4067471486494,-1690.3601978258484,-1690.3136516978102,-1690.267112375123,-1690.2205762785466,-1690.1740452179847,-1690.1275174194925,-1690.0809946902073,-1690.03447704857,-1689.987964509332,-1689.941457088168,-1689.8949521075633,-1689.8484540761424,-1689.801958513863,-1689.7554699302725,-1689.7089847507398,-1689.662502990018,-1689.6160264552454,-1689.569555170394,51.06368523795105,51.06368523795105,3108.2653571301594,-3092.61203266946,-3360.4244422019656
1.5373737373737375,-1781.0882733439034,-1781.0394577626917,-1780.9906473650165,-1780.94184216563,-1780.8930412849352,-1780.8442456320336,-1780.795454326406,-1780.7466691862546,-1780.6978857287704,-1780.6491102604973,-1780.6003374116528,-1780.5515716834866,-1780.502808598721,-1780.454050879128,-1780.4052985265512,-1780.356550672458,-1780.3078082194957,-1780.2590711916364,-1780.210338701907,-1780.1616089689858,-1780.112884706346,-217.77130876432875,-217.77130876432875,3136.2906415150665,-3120.505854284499,-3379.1161489133033
1.5383838383838384,-1871.7942668261928,-1871.7431919966064,-1871.692122573684,-1871.6410585730976,-1871.5899991124857,-1871.538943310407,-1871.487894776528,-1871.436849931608,-1871.385811490043,-1871.334778565782,-1871.2837493793468,-1871.232723942724,-1871.1817040750373,-1871.13069158988,-1871.0796829024785,-1871.028679831958,-1870.9776805905424,-1870.9266851939065,-1870.8756972600136,-1870.8247159092675,-1870.773736647795,-487.6842066007056,-487.6842066007056,3164.326805480123,-3148.410474613326,-3397.812592238439
1.5393939393939395,-1962.6178415129189,-1962.56450360401,-1962.5111722293816,-1962.4578465094364,-1962.4045246434905,-1962.351208463576,-1962.2978988797165,-1962.2445923043736,-1962.191295061609,-1962.137999057104,-1962.084710617684,-1962.0314261484373,-1961.9781483748225,-1961.924874604572,-1961.871607562224,-1961.81834365102,-1961.7650864999875,-1961.71183431582,-1961.65858621892,-1961.6053449264489,-1961.5521095542,-758.6750119801159,-758.6750119801159,3192.3740617677786,-3176.326116949247,-3416.513521938365
1.5404040404040404,-2053.558993684018,-2053.5033924781924,-2053.447795329208,-2053.3922040561883,-2053.336618670199,-2053.281039187836,-2053.225464728579,-2053.1698962042965,-2053.114332731703,-2053.058774328317,-2053.003221906928,-2052.947676391389,-2052.8921350820565,-2052.8365989083163,-2052.781067882154,-2052.7255429145152,-2052.6700240339824,-2052.6145112460867,-2052.55900367031,-2052.503498610697,-2052.448001499727,-1030.7437243247668,-1030.7437243247668,3220.431792053977,-3204.2522032139123,-3435.219198817287
1.5414141414141411,-2144.6177213936817,-2144.559853071976,-2144.5019881239023,-2144.4441292712327,-2144.386277443353,-2144.3284308377333,-2144.2705894783467,-2144.2127542807493,-2144.1549225517506,-2144.0971006320096,-2144.039280402312,-2143.9814682106908,-2143.923661353817,-2143.8658607573857,-2143.808063719911,-2143.7502756877016,-2143.692491249484,-2143.634713136252,-2143.5769404518096,-2143.5191741200124,-2143.461412352161,-1303.8903406105137,-1303.8903406105137,3248.5000524153274,-3232.188789394803,-3453.9296003312843
1.5424242424242425,-2235.7940335129306,-2235.733892437258,-2235.6737576699734,-2235.6136283204155,-2235.55350531336,-2235.493388662637,-2235.433276574938,-2235.373171781256,-2235.313073392772,-2235.252979613413,-2235.1928931769366,-2235.132811380933,-2235.072736053747,-2235.01266630564,-2234.9526030549323,-2234.892546324675,-2234.83249431234,-2234.772449751684,-2234.7124090413386,-2234.6523758131,-2234.592349180916,-1578.1148640581057,-1578.1148640581057,3276.5793444863816,-3260.1363364965937,-3472.644943236326
1.5434343434343434,-2327.0879243961144,-2327.025509448078,-2326.963100123376,-2326.900699167753,-2326.838302055987,-2326.775911529212,-2326.7135276031013,-2326.651151195055,-2326.58877960543,-2326.526412852666,-2326.4640554748926,-2326.401702966251,-2326.339356245984,-2326.277014419742,-2326.2146820431744,-2326.152352781154,-2326.090030275619,-2326.02771454132,-2325.9654065058,-2325.903101651211,-2325.8408054247857,-1853.417293880898,-1853.417293880898,3304.6695222627327,-3288.094698828365,-3491.365477793439
1.5444444444444445,-2418.499383104706,-2418.434690446902,-2418.370006365629,-2418.305328156633,-2418.2406558309794,-2418.175989409873,-2418.111331628917,-2418.04667796381,-2417.982030250274,-2417.9173903175742,-2417.852755455926,-2417.788128406464,-2417.723508279447,-2417.658894178683,-2417.5942852172,-2417.5296832214967,-2417.4650882081705,-2417.4004983848354,-2417.335915570615,-2417.271340697661,-2417.206770149853,-2129.797627153002,-2129.797627153002,3332.7700647253423,-3316.0633961607627,-3510.0904234581294
1.5454545454545454,-2510.028421046536,-2509.9614486652963,-2509.894485090168,-2509.827525795929,-2509.760575335461,-2509.693631004512,-2509.6266928132227,-2509.5597598764653,-2509.4928367452767,-2509.42591889628,-2509.359006347915,-2509.29210093037,-2509.225202658398,-2509.158311548594,-2509.0914257993527,-2509.024548151808,-2508.957677716219,-2508.890810873702,-2508.823951268958,-2508.7571016486527,-2508.690255668441,-2407.255867445668,-2407.255867445668,3360.8814566421697,-3344.042912628631,-3528.819586142789
1.5464646464646463,-2601.6750379865207,-2601.6057847745124,-2601.536536963634,-2601.46729638131,-2601.398063956002,-2601.3288369705488,-2601.259616357103,-2601.190403948618,-2601.1211988470573,-2601.052000160837,-2600.982808820266,-2600.913623017283,-2600.844443676663,-2600.775271725949,-2600.706108087149,-2600.63694914322,-2600.5677985471634,-2600.498654491842,-2600.4295179029514,-2600.360386979809,-2600.291262648111,-2685.792015644023,-2685.792015644023,3389.0039168344283,-3372.0334162719937,-3547.553992291846
1.5474747474747474,-2693.439236581995,-2693.367697801933,-2693.296165553386,-2693.224639849261,-2693.153121622632,-2693.0816108854847,-2693.0101067425485,-2692.9386101167543,-2692.867119213872,-2692.795636770426,-2692.7241618966764,-2692.6526927845634,-2692.5812312762614,-2692.509778291936,-2692.4383302099336,-2692.3668897741554,-2692.29545518115,-2692.2240309976305,-2692.152612689155,-2692.0811993613734,-2692.009793758186,-2965.406068202636,-2965.406068202636,3417.136751327165,-3400.0342442337133,-3566.2933507762664
1.5484848484848486,-2785.321018444527,-2785.247191171799,-2785.173370653712,-2785.099557818728,-2785.02574995153,-2784.951952536231,-2784.878161032856,-2784.804377275281,-2784.7305994591343,-2784.656830338457,-2784.583068096893,-2784.5093136721234,-2784.435567072447,-2784.3618264925703,-2784.288093771901,-2784.2143689279574,-2784.1406501480697,-2784.066939276256,-2783.993235416323,-2783.9195385839457,-2783.845850613,-3246.098026079393,-3246.098026079393,3445.2803032097863,-3428.045759656883,-3585.0370680165342
1.5494949494949497,-2877.3203704733155,-2877.24425086222,-2877.1681391499783,-2877.092035352265,-2877.0159376554875,-2876.9398479036645,-2876.863767027104,-2876.7876932159006,-2876.711626478353,-2876.635566839356,-2876.559516138316,-2876.4834725607216,-2876.4074352131443,-2876.3314059386803,-2876.255384748395,-2876.1793707497823,-2876.103365782251,-2876.027366208474,-2875.9513747889487,-2875.875391531049,-2875.799416455984,-3527.867891516064,-3527.867891516064,3473.435004933044,-3456.0683538767944,-3603.785989167879
1.5505050505050506,-2969.4373077048167,-2969.3588937462955,-2969.280486086942,-2969.2020874835634,-2969.1236988664696,-2969.045315680009,-2968.96694159286,-2968.888573885094,-2968.810215310752,-2968.7318631434528,-2968.6535192309034,-2968.575182665847,-2968.4968534759428,-2968.4185344097014,-2968.3402209170063,-2968.261916671143,-2968.183618942042,-2968.105329574644,-2968.0270485855444,-2967.948774159308,-2967.870508145485,-3810.7156617653714,-3810.7156617653714,3501.600261005531,-3484.1014724222505,-3622.539611692873
1.5515151515151515,-3061.6718212591304,-3061.5911100341013,-3061.510407160633,-3061.429711742532,-3061.349025622895,-3061.2683469927406,-3061.187674943889,-3061.107012246056,-3061.0263579975167,-3060.94571129839,-3060.865070329551,-3060.784439691827,-3060.7038175587177,-3060.6232012139826,-3060.5425952418527,-3060.461996912258,-3060.3814053262404,-3060.300822330584,-3060.2202470244847,-3060.139679423618,-3060.059120462901,-4094.641338503672,-4094.641338503672,3529.775945043688,-3512.1449688867087,-3641.297501302093
1.5525252525252526,-3154.023903486977,-3153.9408920662163,-3153.8578910558635,-3153.7748968158257,-3153.6919093553224,-3153.6089314394594,-3153.525959420769,-3153.4429978963885,-3153.360045050882,-3153.277099061437,-3153.1941627005363,-3153.1112341453663,-3153.0283143308443,-3152.94540052137,-3152.8624964022138,-3152.779599235008,-3152.696712704102,-3152.613832243705,-3152.530960618925,-3152.448097839901,-3152.365243013209,-4379.644921405064,-4379.644921405064,3557.962672529952,-3540.199428154184,-3660.0604004812494
1.5535353535353535,-3246.49357627873,-3246.408261733937,-3246.3229560035534,-3246.237658177555,-3246.1523692010032,-3246.067088161108,-3245.98181691664,-3245.896552722777,-3245.8112974382907,-3245.7260501559235,-3245.6408136472355,-3245.5555833372164,-3245.470362917592,-3245.3851505600164,-3245.2999453682983,-3245.214748278276,-3245.129560214725,-3245.044382121784,-3244.959211254629,-3244.8740503839,-3244.7888958565954,-4665.726408078636,-4665.726408078636,3586.160345802049,-3568.264802931772,-3678.8282864843422
1.554545454545455,-3339.080827012907,-3338.9932064231552,-3338.9055948783152,-3338.817990547276,-3338.730397128218,-3338.642810960763,-3338.5552357301835,-3338.4676677843995,-3338.38010621431,-3338.292556554737,-3338.20501330313,-3338.11747923658,-3338.029954364307,-3337.9424387093604,-3337.8549322837284,-3337.767433260909,-3337.679942585041,-3337.592462101064,-3337.504988153212,-3337.417525355217,-3337.330069121008,-4952.885802604094,-4952.885802604094,3614.368399103327,-3596.340517271556,-3697.6009937131194
1.5555555555555556,-3431.7856490271656,-3431.6957213063283,-3431.6057991784,-3431.515889096523,-3431.425986474625,-3431.336093170552,-3431.246207360572,-3431.156332740097,-3431.066464721209,-3430.976607924097,-3430.88675776453,-3430.796917014991,-3430.7070847719096,-3430.6172628931354,-3430.527449554012,-3430.437645685768,-3430.3478513132995,-3430.258062762397,-3430.168285573416,-3430.078515161204,-3429.988756145027,-5241.12310424002,-5241.12310424002,3642.587135387587,-3624.4268544455126,-3716.3781448122336
1.5565656565656567,-3524.608046166315,-3524.5158047128048,-3524.423570914739,-3524.331349398759,-3524.239134650328,-3524.1469303713134,-3524.054734732448,-3523.9625477521727,-3523.870372206657,-3523.7782035079827,-3523.6860444341646,-3523.593895924729,-3523.501754309158,-3523.40962236362,-3523.317499186392,-3523.225386637165,-3523.133282883908,-3523.041187025816,-3522.949102757382,-3522.8570236503565,-3522.7649561707904,-5530.438308900518,-5530.438308900518,3670.817028960488,-3652.524298796896,-3735.160002324571
1.5575757575757576,-3617.548023512283,-3617.453465397799,-3617.358920698551,-3617.2643820559824,-3617.169854099503,-3617.075334995234,-3616.9808266074806,-3616.886326185888,-3616.791836507548,-3616.697354824873,-3616.6028829957113,-3616.5084219623577,-3616.41396897538,-3616.319524964163,-3616.22509087008,-3616.1306657923233,-3616.036248816265,-3615.9418445722326,-3615.847447543846,-3615.753060512807,-3615.658681648005,-5820.8314208692445,-5820.8314208692445,3699.05753424454,-3680.632304277991,-3753.9469841277896
