wavl,"AS(2.50,0.00)","AS(2.60,0.00)","AS(2.70,0.00)","AS(2.80,0.00)","AS(2.90,0.00)","AS(3.00,0.00)","AS(3.10,0.00)","AS(3.20,0.00)","AS(3.30,0.00)","AS(3.40,0.00)","AS(3.50,0.00)"
1.5277254509018037,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646,-590.5472208121646
1.5279058116232465,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528,-590.421034548528
1.5280861723446892,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387,-590.2948951670387
1.5282665330661322,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425,-590.1688025581425
1.528446893787575,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726,-590.0427566122726
1.528627254509018,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749,-589.9167572198749
1.5288076152304608,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043,-589.7908042714043
1.5289879759519038,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833,-589.6648976572833
1.5291683366733466,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703,-589.5390372679703
1.5293486973947894,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906,-589.413222993906
1.5295290581162324,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215,-589.2874547255215
1.5297094188376752,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327,-589.16173235327
1.5298897795591182,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594,-589.036055767594
1.530070140280561,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932,-588.910424858932
1.530250501002004,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728,-588.784839517728
1.5304308617234468,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316,-588.6592996344316
1.5306112224448898,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724,-588.5338050994724
1.5307915831663326,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017,-588.4083558033017
1.5309719438877756,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618,-588.2829516363618
1.5311523046092184,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949,-588.1575924890949
1.5313326653306611,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379,-588.0322782519379
1.5315130260521042,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439,-587.9070088153439
1.531693386773547,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748,-587.781784069748
1.53187374749499,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961,-587.6566039055961
1.5320541082164327,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285,-587.5314682133285
1.5322344689378755,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912,-587.4063768833912
1.5324148296593183,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221,-587.281329806221
1.5325951903807615,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693,-587.1563268722693
1.5327755511022043,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693,-587.0313679719693
1.532955911823647,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705,-586.9064529957705
1.53313627254509,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114,-586.7815818341114
1.533316633266533,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381,-586.6567543774381
1.533496993987976,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946,-586.5319705161946
1.533677354709419,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816,-586.407230140816
1.5338577154308617,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516,-586.2825331417516
1.5340380761523045,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439,-586.1578794094439
1.5342184368737477,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333,-586.0332688343333
1.5343987975951905,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638,-585.9087013068638
1.5345791583166333,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741,-585.7841767174741
1.534759519038076,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137,-585.6596949566137
1.534939879759519,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195,-585.5352559147195
1.535120240480962,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392,-585.4108594822392
1.5353006012024046,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095,-585.2865055496095
1.5354809619238476,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782,-585.1621940072782
1.5356613226452904,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858,-585.0379247456858
1.5358416833667334,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727,-584.9136976552727
1.5360220440881762,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884,-584.7895126264884
1.5362024048096192,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768,-584.665369549768
1.536382765531062,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591,-584.5412683155591
1.536563126252505,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041,-584.4172088143041
1.5367434869739478,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415,-584.2931909364415
1.5369238476953908,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192,-584.1692145724192
1.5371042084168336,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681,-584.045279612681
1.5372845691382764,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604,-583.9213859476604
1.5374649298597194,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049,-583.7975334678049
1.5376452905811622,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566,-583.673722063566
1.5378256513026052,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712,-583.5499516253712
1.538006012024048,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722,-583.4262220436722
1.538186372745491,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911,-583.302533208911
1.5383667334669338,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299,-583.1788850115299
1.5385470941883768,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713,-583.0552773419713
1.5387274549098195,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774,-582.9317100906774
1.5389078156312626,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904,-582.8081831480904
1.5390881763527051,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545,-582.6846964046545
1.539268537074148,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118,-582.5612497508118
1.5394488977955911,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003,-582.437843077003
1.539629258517034,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756,-582.3144762736756
1.539809619238477,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684,-582.1911492312684
1.5399899799599197,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217,-582.0678618402217
1.5401703406813627,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833,-581.9446139909833
1.5403507014028055,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954,-581.8214055739954
1.5405310621242485,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986,-581.6982364796986
1.5407114228456913,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351,-581.5751065985351
1.5408917835671343,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489,-581.4520158209489
1.541072144288577,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823,-581.3289640373823
1.54125250501002,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795,-581.2059511382795
1.5414328657314629,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826,-581.0829770140826
1.5416132264529057,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322,-580.9600415552322
1.541793587174349,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724,-580.8371446521724
1.5419739478957917,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453,-580.7142861953453
1.5421543086172345,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951,-580.5914660751951
1.5423346693386772,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622,-580.4686841821622
1.5425150300601205,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871,-580.3459404066871
1.542695390781563,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248,-580.2232346392248
1.542875751503006,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011,-580.1005667702011
1.5430561122244488,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693,-579.9779366900693
1.5432364729458916,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699,-579.8553442892699
1.5434168336673346,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504,-579.7327894582504
1.5435971943887774,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424,-579.6102720874424
1.5437775551102204,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297,-579.487792067297
1.5439579158316632,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513,-579.3653492882513
1.5441382765531062,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751,-579.242943640751
1.544318637274549,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244,-579.120575015244
1.544498997995992,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614,-578.9982433021614
1.5446793587174348,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566,-578.8759483919566
1.5448597194388778,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645,-578.7536901750645
1.5450400801603206,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366,-578.6314685419366
1.5452204408817634,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058,-578.5092833830058
1.5454008016032064,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201,-578.3871345887201
1.5455811623246491,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252,-578.2650220495252
1.5457615230460922,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562,-578.1429456558562
1.545941883767535,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609,-578.0209052981609
1.546122244488978,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796,-577.8989008668796
1.5463026052104207,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564,-577.7769322524564
1.5464829659318635,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355,-577.6549993453355
1.5466633266533063,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554,-577.5331020359554
1.5468436873747495,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603,-577.4112402147603
1.5470240480961923,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196,-577.289413772196
1.547204408817635,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703,-577.167622598703
1.547384769539078,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472,-577.04586658472
1.547565130260521,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983,-576.9241456206983
1.547745490981964,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728,-576.8024595970728
1.547925851703407,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877,-576.6808084042877
1.5481062124248497,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926,-576.5591919327926
1.5482865731462925,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206,-576.4376100730206
1.5484669338677357,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193,-576.3160627154193
1.5486472945891785,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312,-576.1945497504312
1.5488276553106213,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984,-576.0730710684984
1.549008016032064,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632,-575.9516265600632
1.5491883767535068,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661,-575.8302161155661
1.54936873747495,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549,-575.7088396254549
1.5495490981963926,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716,-575.5874969801716
1.5497294589178356,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497,-575.4661880701497
1.5499098196392784,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439,-575.3449127858439
1.5500901803607214,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949,-575.2236710176949
1.5502705410821642,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393,-575.1024626561393
1.5504509018036072,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268,-574.9812875916268
1.55063126252505,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924,-574.8601457145924
1.550811623246493,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818,-574.7390369154818
1.5509919839679358,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743,-574.617961084743
